,Duration,Epidemic,Rt
4825,346.5,805,0.39
4826,572.25,812,0.376
4827,22.5,0,2
4828,3,0,2
4829,311,771,0.458
4830,315,839,0.322
4831,353.25,770,0.46
4832,19.75,0,2
4833,281.25,776,0.448
4834,284.5,811,0.378
4835,422,790,0.42
4836,345.25,782,0.436
4837,370,784,0.432
4838,348.5,719,0.562
4839,12.25,1,1.998
4840,4.5,0,2
4841,5.75,0,2
4842,2.5,0,2
4843,14.5,0,2
4844,14.75,0,2
4845,345,777,0.446
4846,19.5,0,2
4847,295.5,820,0.36
4848,8.75,0,2
4849,5,0,2
4850,360.25,778,0.444
4851,299.75,792,0.416
4852,8.5,0,2
4853,51.75,10,1.98
4854,294.25,824,0.352
4855,2,0,2
4856,5.75,0,2
4857,33.75,1,1.998
4858,314.25,780,0.44
4859,314.75,802,0.396
4860,4.75,0,2
4861,383.25,829,0.342
4862,15.25,0,2
4863,14.5,0,2
4864,6,0,2
4865,369.5,815,0.37
4866,50.25,3,1.994
4867,8,0,2
4868,30.5,1,1.998
4869,21.5,1,1.998
4870,328.5,805,0.39
4871,401.25,755,0.49
4872,396.25,770,0.46
4873,318.25,776,0.448
4874,18,1,1.998
4875,322.25,768,0.464
4876,325.75,787,0.426
4877,5.5,0,2
4878,312.5,782,0.436
4879,255.5,786,0.428
4880,311.25,818,0.364
4881,310.75,807,0.386
4882,18,0,2
4883,10.75,0,2
4884,8.25,0,2
4885,3.25,0,2
4886,41.5,2,1.996
4887,265,817,0.366
4888,19.25,0,2
4889,9,0,2
4890,11,0,2
4891,15.5,0,2
4892,28,1,1.998
4893,324.5,755,0.49
4894,20.75,1,1.998
4895,47,1,1.998
4896,7.25,0,2
4897,6.5,0,2
4898,320.75,803,0.394
4899,303.25,810,0.38
4900,336.25,796,0.408
4901,46.25,4,1.992
4902,330.5,778,0.444
4903,298,811,0.378
4904,286.75,832,0.336
4905,52,4,1.992
4906,253.75,783,0.434
4907,15.5,0,2
4908,376.25,709,0.582
4909,18.75,1,1.998
4910,44.75,4,1.992
4911,289.75,791,0.418
4912,292.75,778,0.444
4913,311.25,814,0.372
4914,12,0,2
4915,356,803,0.394
4916,311.5,682,0.636
4917,21.25,1,1.998
4918,5.75,0,2
4919,9,0,2
4920,39.25,3,1.994
4921,89,15,1.97
4922,302.5,820,0.36
4923,292.75,814,0.372
4924,9.75,0,2
4925,370,776,0.448
4926,389.75,841,0.318
4927,7.5,0,2
4928,3.75,0,2
4929,5.75,0,2
4930,3,0,2
4931,19.75,1,1.998
4932,300.25,783,0.434
4933,336.75,758,0.484
4934,363.5,736,0.528
4935,325.25,829,0.342
4936,315.25,823,0.354
4937,286.75,782,0.436
4938,418,782,0.436
4939,296.75,782,0.436
4940,21,1,1.998
4941,259.25,718,0.564
4942,327.5,760,0.48
4943,399.5,797,0.406
4944,13.5,0,2
4945,314.5,832,0.336
4946,20.5,0,2
4947,47.5,6,1.988
4948,312.25,792,0.416
4949,17.25,0,2
4950,24.75,3,1.994
4951,23.5,1,1.998
4952,324.25,810,0.38
4953,54.25,9,1.982
4954,301.25,782,0.436
4955,3.75,0,2
4956,39.75,6,1.988
4957,267.75,762,0.476
4958,265.75,793,0.414
4959,301.25,842,0.316
4960,47,2,1.996
4961,316.5,770,0.46
4962,350.75,764,0.472
4963,356.75,794,0.412
4964,10.75,0,2
4965,17.25,1,1.998
4966,9.5,0,2
4967,2.75,0,2
4968,348.75,795,0.41
4969,366.25,830,0.34
4970,400.25,774,0.452
4971,14.5,0,2
4972,11.25,0,2
4973,321.75,716,0.568
4974,9.75,0,2
4975,63.25,14,1.972
4976,7.25,0,2
4977,308.25,798,0.404
4978,7.25,0,2
4979,19.5,1,1.998
4980,372.75,789,0.422
4981,328.25,793,0.414
4982,304,845,0.31
4983,4.25,0,2
4984,306.75,800,0.4
4985,4.5,0,2
4986,12.5,1,1.998
4987,302.25,803,0.394
4988,372.5,821,0.358
4989,408.25,779,0.442
4990,294.75,729,0.542
4991,288.5,802,0.396
4992,303,847,0.306
4993,324.5,779,0.442
4994,2.5,0,2
4995,358,807,0.386
4996,323.5,809,0.382
4997,8.75,0,2
4998,329.25,783,0.434
4999,26.25,1,1.998
5000,2,0,2
5001,12.5,0,2
5002,8.25,0,2
5003,344,808,0.384
5004,313.75,832,0.336
5005,28.75,0,2
5006,341.75,804,0.392
5007,303.5,814,0.372
5008,435,871,0.258
5009,352.25,791,0.418
5010,333.5,871,0.258
5011,290,807,0.386
5012,114.5,11,1.978
5013,285.25,822,0.356
5014,364.5,751,0.498
5015,425.75,789,0.422
5016,6.75,0,2
5017,312.75,836,0.328
5018,342.25,809,0.382
5019,233,790,0.42
5020,348.25,799,0.402
5021,19.5,0,2
5022,475.75,834,0.332
5023,54.5,1,1.998
5024,328.25,763,0.474
5025,403.75,781,0.438
5026,6.75,0,2
5027,5.5,0,2
5028,124.75,17,1.966
5029,51,9,1.982
5030,30,0,2
5031,11,0,2
5032,25.5,2,1.996
5033,360.5,789,0.422
5034,4.5,0,2
5035,10,0,2
5036,298,766,0.468
5037,38.5,3,1.994
5038,17.75,2,1.996
5039,351,765,0.47
5040,42.75,1,1.998
5041,5,0,2
5042,14.75,0,2
5043,406,702,0.596
5044,5,0,2
5045,6,0,2
5046,17.25,1,1.998
5047,9.75,0,2
5048,362.5,772,0.456
5049,350,793,0.414
5050,296,787,0.426
5051,247.25,734,0.532
5052,372.25,794,0.412
5053,251.25,830,0.34
5054,346.25,807,0.386
5055,372.25,788,0.424
5056,2.75,0,2
5057,3.25,0,2
5058,3.5,0,2
5059,285.25,773,0.454
5060,326,807,0.386
5061,315.25,789,0.422
5062,299.75,827,0.346
5063,238.75,851,0.298
5064,3.5,0,2
5065,32.5,0,2
5066,37.25,2,1.996
5067,271,819,0.362
5068,4.25,0,2
5069,55,3,1.994
5070,13.5,0,2
5071,250.5,791,0.418
5072,1.5,0,2
5073,290.75,820,0.36
5074,310,820,0.36
5075,9,1,1.998
5076,269.75,813,0.374
5077,299.5,749,0.502
5078,351,828,0.344
5079,9.75,0,2
5080,443.75,841,0.318
5081,325.75,762,0.476
5082,225.75,785,0.43
5083,347.75,795,0.41
5084,382.75,790,0.42
5085,323.25,842,0.316
5086,34,2,1.996
5087,295,789,0.422
5088,9.25,0,2
5089,316.25,774,0.452
5090,282.75,801,0.398
5091,8.25,0,2
5092,397.25,846,0.308
5093,353.5,774,0.452
5094,307.75,840,0.32
5095,394,824,0.352
5096,3.5,0,2
5097,55.5,2,1.996
5098,19.75,3,1.994
5099,318,794,0.412
5100,464.75,805,0.39
5101,25,1,1.998
5102,324.5,763,0.474
5103,8.75,0,2
5104,3,0,2
5105,9,0,2
5106,342.25,800,0.4
5107,277,807,0.386
5108,376.5,837,0.326
5109,338.75,847,0.306
5110,357.25,799,0.402
5111,391.75,753,0.494
5112,323.25,778,0.444
5113,21,0,2
5114,14.75,0,2
5115,417.25,791,0.418
5116,30.75,6,1.988
5117,12,0,2
5118,81.25,10,1.98
5119,399,777,0.446
5120,12.5,0,2
5121,8,0,2
5122,8,0,2
5123,327.25,830,0.34
5124,472,817,0.366
5125,396.25,843,0.314
5126,6,0,2
5127,409,783,0.434
5128,258.5,839,0.322
5129,330.75,752,0.496
5130,15.25,0,2
5131,338.5,819,0.362
5132,347.75,844,0.312
5133,4.25,0,2
5134,357,773,0.454
5135,296.5,791,0.418
5136,4.75,0,2
5137,11,1,1.998
5138,402.75,826,0.348
5139,5.75,0,2
5140,1.75,0,2
5141,306.75,799,0.402
5142,58.75,7,1.986
5143,371,816,0.368
5144,335.5,820,0.36
5145,9.75,1,1.998
5146,322,816,0.368
5147,287.25,802,0.396
5148,336,827,0.346
5149,27.75,0,2
5150,7.75,0,2
5151,7.75,0,2
5152,333.75,817,0.366
5153,431.25,789,0.422
5154,305.25,753,0.494
5155,339,777,0.446
5156,346.75,796,0.408
5157,25.75,0,2
5158,9.75,0,2
5159,371,843,0.314
5160,6,0,2
5161,383.75,784,0.432
5162,2.25,0,2
5163,5.25,0,2
5164,5.5,0,2
5165,11.25,0,2
5166,336,801,0.398
5167,15,0,2
5168,305.25,787,0.426
5169,370.5,787,0.426
5170,274.25,807,0.386
5171,282.5,767,0.466
5172,369,744,0.512
5173,337.5,821,0.358
5174,48,3,1.994
5175,19.25,0,2
5176,8.25,0,2
5177,295.25,817,0.366
5178,335.75,792,0.416
5179,56.75,5,1.99
5180,14.5,1,1.998
5181,310.5,811,0.378
5182,318,783,0.434
5183,8.5,1,1.998
5184,333.75,748,0.504
5185,323.5,793,0.414
5186,283.5,784,0.432
5187,335.25,732,0.536
5188,442.25,789,0.422
5189,18.25,0,2
5190,297.5,813,0.374
5191,15.25,0,2
5192,10.25,0,2
5193,10.5,0,2
5194,7.5,0,2
5195,384,766,0.468
5196,347.5,776,0.448
5197,327.75,833,0.334
5198,371.75,742,0.516
5199,14.5,0,2
5200,3.5,0,2
5201,306,809,0.382
5202,23.75,1,1.998
5203,4.5,0,2
5204,44.75,2,1.996
5205,8.75,0,2
5206,276,844,0.312
5207,524,788,0.424
5208,398.5,807,0.386
5209,334.5,799,0.402
5210,7.5,0,2
5211,337.25,781,0.438
5212,11,0,2
5213,404.75,732,0.536
5214,4.75,0,2
5215,341,781,0.438
5216,23,0,2
5217,14.25,0,2
5218,288,781,0.438
5219,7.25,0,2
5220,18.25,1,1.998
5221,5.5,0,2
5222,8.25,0,2
5223,331,791,0.418
5224,303.25,804,0.392
5225,351,781,0.438
5226,21.25,1,1.998
5227,288.5,849,0.302
5228,6.25,1,1.998
5229,9,0,2
5230,50.75,2,1.996
5231,17,0,2
5232,30,0,2
5233,129.25,24,1.952
5234,21.75,3,1.994
5235,307.25,831,0.338
5236,338,790,0.42
5237,308.75,839,0.322
5238,299,810,0.38
5239,6.25,0,2
5240,279,827,0.346
5241,20.75,1,1.998
5242,340.75,857,0.286
5243,322.75,805,0.39
5244,9.25,0,2
5245,7.5,0,2
5246,4.25,0,2
5247,5.5,0,2
5248,32.5,1,1.998
5249,309,786,0.428
5250,341.75,811,0.378
5251,2.25,0,2
5252,28.75,1,1.998
5253,16,0,2
5254,300.5,828,0.344
5255,23.75,0,2
5256,21,1,1.998
5257,6.5,0,2
5258,368.25,809,0.382
5259,275.5,814,0.372
5260,313.25,826,0.348
5261,27.75,0,2
5262,292.5,781,0.438
5263,40.75,3,1.994
5264,51.5,5,1.99
5265,7.5,0,2
5266,346,770,0.46
5267,324.5,826,0.348
5268,288.5,831,0.338
5269,310.5,738,0.524
5270,49.75,3,1.994
5271,1.75,0,2
5272,321,751,0.498
5273,16.25,1,1.998
5274,340,799,0.402
5275,2.25,0,2
5276,2.5,0,2
5277,33.25,1,1.998
5278,347.75,776,0.448
5279,50,2,1.996
5280,3.5,0,2
5281,396,745,0.51
5282,6.5,0,2
5283,24.25,1,1.998
5284,12.75,0,2
5285,269,724,0.552
5286,342,808,0.384
5287,34.25,5,1.99
5288,6.5,0,2
5289,333.75,773,0.454
5290,18.25,0,2
5291,290,827,0.346
5292,320.25,752,0.496
5293,38,2,1.996
5294,428.25,777,0.446
5295,8.25,0,2
5296,0.5,0,2
5297,455.25,773,0.454
5298,17,1,1.998
5299,314.5,760,0.48
5300,17.25,0,2
5301,259.5,793,0.414
5302,360,816,0.368
5303,35.5,2,1.996
5304,18,0,2
5305,300,784,0.432
5306,333,819,0.362
5307,8.25,0,2
5308,18,0,2
5309,5,0,2
5310,7.5,0,2
5311,308.5,796,0.408
5312,374.75,745,0.51
5313,30,5,1.99
5314,15.75,2,1.996
5315,4.75,0,2
5316,334,800,0.4
5317,22,1,1.998
5318,300.5,851,0.298
5319,309,784,0.432
5320,10.5,0,2
5321,336.75,834,0.332
5322,16.5,0,2
5323,19.25,2,1.996
5324,30.5,0,2
5325,18.5,0,2
5326,267.5,816,0.368
5327,24,1,1.998
5328,23,1,1.998
5329,278.5,804,0.392
5330,7.5,1,1.998
5331,480.25,797,0.406
5332,317.5,804,0.392
5333,27.75,0,2
5334,10.75,0,2
5335,3,0,2
5336,281.75,841,0.318
5337,427.25,777,0.446
5338,3,0,2
5339,28,1,1.998
5340,373.75,792,0.416
5341,42.25,2,1.996
5342,5,0,2
5343,346,788,0.424
5344,22.75,1,1.998
5345,18.25,0,2
5346,16.75,0,2
5347,312,826,0.348
5348,431.75,811,0.378
5349,529.5,816,0.368
5350,3.75,0,2
5351,68.5,11,1.978
5352,1.25,0,2
5353,372.5,769,0.462
5354,27.75,1,1.998
5355,8.75,0,2
5356,395.5,799,0.402
5357,22.25,0,2
5358,343,768,0.464
5359,4,0,2
5360,328.25,780,0.44
5361,365.5,758,0.484
5362,83,3,1.994
5363,288,809,0.382
5364,349.5,766,0.468
5365,8.75,0,2
5366,4,0,2
5367,14.5,0,2
5368,6.25,0,2
5369,388.75,829,0.342
5370,27.25,6,1.988
5371,471.75,763,0.474
5372,2,0,2
5373,333.5,766,0.468
5374,57.5,4,1.992
5375,20.75,0,2
5376,379.5,821,0.358
5377,276.5,831,0.338
5378,3.25,0,2
5379,16.75,1,1.998
5380,11.5,0,2
5381,336,769,0.462
5382,319.5,822,0.356
5383,16,0,2
5384,1.25,0,2
5385,9.25,0,2
5386,309.5,817,0.366
5387,5.75,0,2
5388,372,758,0.484
5389,314.25,779,0.442
5390,14.5,0,2
5391,455,757,0.486
5392,2,0,2
5393,57.5,6,1.988
5394,316.75,753,0.494
5395,371.5,831,0.338
5396,79.75,11,1.978
5397,15,0,2
5398,5.5,0,2
5399,270,863,0.274
5400,1.75,0,2
5401,1.75,0,2
5402,16.5,0,2
5403,351.5,757,0.486
5404,6.75,0,2
5405,279.5,830,0.34
5406,267.75,821,0.358
5407,9.5,0,2
5408,4,0,2
5409,25.5,2,1.996
5410,307,829,0.342
5411,406.5,775,0.45
5412,10.75,0,2
5413,2.5,0,2
5414,4.75,0,2
5415,4.25,0,2
5416,1.75,0,2
5417,326.25,803,0.394
5418,388,817,0.366
5419,375.25,790,0.42
5420,438,796,0.408
5421,259.5,829,0.342
5422,15.75,0,2
5423,288,808,0.384
5424,2.75,0,2
5425,347.75,787,0.426
5426,22.25,1,1.998
5427,335,836,0.328
5428,7.25,0,2
5429,7,0,2
5430,14.5,0,2
5431,373.75,808,0.384
5432,4.5,0,2
5433,277.5,776,0.448
5434,344,769,0.462
5435,2.5,0,2
5436,0.5,0,2
5437,296.25,810,0.38
5438,69.25,9,1.982
5439,235,790,0.42
5440,277.5,805,0.39
5441,10.25,0,2
5442,279,787,0.426
5443,15,0,2
5444,12.75,0,2
5445,8.5,0,2
5446,259.25,813,0.374
5447,14.5,0,2
5448,47.75,3,1.994
5449,15,0,2
5450,15.5,1,1.998
5451,6,0,2
5452,2,0,2
5453,345,798,0.404
5454,35.5,1,1.998
5455,354.5,808,0.384
5456,347,809,0.382
5457,24.5,1,1.998
5458,23.5,0,2
5459,332.75,846,0.308
5460,346,817,0.366
5461,1,0,2
5462,318.25,774,0.452
5463,20.5,1,1.998
5464,3.25,0,2
5465,12.25,0,2
5466,412.75,809,0.382
5467,9.5,0,2
5468,4.25,0,2
5469,10,0,2
5470,20.5,0,2
5471,351.25,761,0.478
5472,321.5,754,0.492
5473,6,0,2
5474,379.25,766,0.468
5475,4.75,0,2
5476,296.75,808,0.384
5477,330.5,825,0.35
5478,64.75,5,1.99
5479,9,0,2
5480,6.5,0,2
5481,57.5,6,1.988
5482,451.75,787,0.426
5483,404.5,795,0.41
5484,330,788,0.424
5485,15.75,1,1.998
5486,8,0,2
5487,318.75,806,0.388
5488,3.5,0,2
5489,271.75,781,0.438
5490,260,799,0.402
5491,330.25,740,0.52
5492,293.25,823,0.354
5493,11.25,0,2
5494,335.25,791,0.418
5495,13.5,0,2
5496,319.25,823,0.354
5497,308.5,765,0.47
5498,379.5,822,0.356
5499,397,764,0.472
5500,279.75,789,0.422
5501,7.75,0,2
5502,1.5,0,2
5503,4.5,0,2
5504,300,801,0.398
5505,457.75,786,0.428
5506,352.25,807,0.386
5507,281.75,821,0.358
5508,288.75,846,0.308
5509,61,5,1.99
5510,15.5,0,2
5511,25.25,1,1.998
5512,7.5,0,2
5513,16.5,0,2
5514,322,834,0.332
5515,7.5,0,2
5516,378.25,793,0.414
5517,17.75,1,1.998
5518,55.5,5,1.99
5519,9.25,0,2
5520,316.25,831,0.338
5521,396.25,793,0.414
5522,340.5,755,0.49
5523,13.25,0,2
5524,253,790,0.42
5525,9,0,2
5526,322.75,769,0.462
5527,346.5,819,0.362
5528,6.25,0,2
5529,1,0,2
5530,323.5,783,0.434
5531,366.75,780,0.44
5532,15.75,0,2
5533,29.75,5,1.99
5534,27,1,1.998
5535,33,2,1.996
5536,22.25,1,1.998
5537,348.5,796,0.408
5538,5.25,0,2
5539,326,786,0.428
5540,405,794,0.412
5541,347.5,797,0.406
5542,343,812,0.376
5543,13.25,0,2
5544,335.75,767,0.466
5545,433.5,737,0.526
5546,18,0,2
5547,357.25,829,0.342
5548,318.75,807,0.386
5549,427,798,0.404
5550,263.75,801,0.398
5551,314.25,798,0.404
5552,5.25,0,2
5553,16.5,0,2
5554,9.25,0,2
5555,285.25,767,0.466
5556,304.5,807,0.386
5557,459.75,834,0.332
5558,16.75,0,2
5559,349,806,0.388
5560,402.5,767,0.466
5561,341.25,766,0.468
5562,369.75,808,0.384
5563,364,758,0.484
5564,12.25,0,2
5565,4.25,0,2
5566,280.25,780,0.44
5567,406,852,0.296
5568,6.5,0,2
5569,276.25,840,0.32
5570,472.25,771,0.458
5571,32.25,2,1.996
5572,22.5,0,2
5573,5.75,0,2
5574,269,799,0.402
5575,303,775,0.45
5576,3.5,0,2
5577,5.5,0,2
5578,6.75,0,2
5579,67.25,12,1.976
5580,315,771,0.458
5581,28,0,2
5582,287.25,801,0.398
5583,2,0,2
5584,21.5,0,2
5585,290.5,808,0.384
5586,26.25,1,1.998
5587,465.75,754,0.492
5588,7.5,1,1.998
5589,386.75,785,0.43
5590,10,0,2
5591,6.5,0,2
5592,382.75,719,0.562
5593,340.25,795,0.41
5594,23.25,2,1.996
5595,22,2,1.996
5596,36.25,1,1.998
5597,330.25,748,0.504
5598,6.75,0,2
5599,36.25,0,2
5600,363.75,805,0.39
5601,321.75,737,0.526
5602,325.25,819,0.362
5603,319.75,768,0.464
5604,11.75,0,2
5605,9.25,0,2
5606,385.5,835,0.33
5607,16,0,2
5608,289.25,812,0.376
5609,271.5,823,0.354
5610,347.75,813,0.374
5611,11,0,2
5612,294.25,819,0.362
5613,10.75,0,2
5614,328.25,744,0.512
5615,303.25,825,0.35
5616,36.75,2,1.996
5617,299.25,769,0.462
5618,388.5,793,0.414
5619,3.5,0,2
5620,253.75,804,0.392
5621,323.75,806,0.388
5622,24,0,2
5623,280.5,785,0.43
5624,416.75,755,0.49
5625,33.25,1,1.998
5626,275.5,771,0.458
5627,369,822,0.356
5628,325.25,757,0.486
5629,8.5,0,2
5630,301.75,785,0.43
5631,325.5,731,0.538
5632,317.5,743,0.514
5633,301.25,783,0.434
5634,10.75,0,2
5635,9,0,2
5636,325,775,0.45
5637,366,834,0.332
5638,346,789,0.422
5639,12,0,2
5640,8,1,1.998
5641,7.25,0,2
5642,392.5,752,0.496
5643,5,0,2
5644,318.75,836,0.328
5645,390.25,791,0.418
5646,402,774,0.452
5647,14.75,0,2
5648,328.25,811,0.378
5649,370,794,0.412
5650,267.5,830,0.34
5651,25.25,0,2
5652,17.25,0,2
5653,339.5,858,0.284
5654,3,0,2
5655,9.5,0,2
5656,62.75,2,1.996
5657,16.75,0,2
5658,349.5,789,0.422
5659,312,795,0.41
5660,12,1,1.998
5661,338.75,801,0.398
5662,8.25,0,2
5663,11,0,2
5664,14.25,0,2
5665,44.5,0,2
5666,255.5,821,0.358
5667,306.25,830,0.34
5668,277.75,768,0.464
5669,21.25,0,2
5670,283,786,0.428
5671,343.75,776,0.448
5672,5.25,0,2
5673,14.5,0,2
5674,24,1,1.998
5675,13.5,0,2
5676,6.5,0,2
5677,26.25,1,1.998
5678,295.25,823,0.354
5679,339.75,795,0.41
5680,19,0,2
5681,307.25,730,0.54
5682,382.25,775,0.45
5683,282.25,770,0.46
5684,11.5,0,2
5685,315.25,795,0.41
5686,13.75,1,1.998
5687,15.25,0,2
5688,6.75,0,2
5689,310,812,0.376
5690,352.25,683,0.634
5691,339.5,770,0.46
5692,11.75,0,2
5693,300.5,839,0.322
5694,64.5,8,1.984
5695,10.5,0,2
5696,28.75,1,1.998
5697,324.5,772,0.456
5698,13.25,1,1.998
5699,4.5,0,2
5700,421.5,839,0.322
5701,427.75,693,0.614
5702,351.75,794,0.412
5703,5.5,0,2
5704,5,0,2
5705,325,787,0.426
5706,298.75,828,0.344
5707,315.25,807,0.386
5708,24.25,3,1.994
5709,295.5,807,0.386
5710,9.75,0,2
5711,379.75,836,0.328
5712,9.75,0,2
5713,10.75,0,2
5714,3.75,0,2
5715,27.25,4,1.992
5716,8,0,2
5717,15.25,0,2
5718,285.25,855,0.29
5719,61,11,1.978
5720,296.5,817,0.366
5721,281.5,849,0.302
5722,13.25,0,2
5723,328,818,0.364
5724,484,741,0.518
5725,313.75,811,0.378
5726,13,0,2
5727,29.25,3,1.994
5728,13.75,0,2
5729,38,2,1.996
5730,30.25,1,1.998
5731,304.25,798,0.404
5732,372.25,780,0.44
5733,3.75,0,2
5734,2.25,0,2
5735,10.25,0,2
5736,281.25,803,0.394
5737,62.5,6,1.988
5738,3,0,2
5739,1.75,0,2
5740,12.75,0,2
5741,14.25,1,1.998
5742,333.5,826,0.348
5743,342,822,0.356
5744,255,810,0.38
5745,74,4,1.992
5746,5.25,0,2
5747,14.75,0,2
5748,1,0,2
5749,18.5,1,1.998
5750,305.5,803,0.394
5751,351.25,809,0.382
5752,5,0,2
5753,12.75,0,2
5754,396.25,759,0.482
5755,39.5,2,1.996
5756,11.5,0,2
5757,5.25,0,2
5758,8,0,2
5759,7.75,0,2
5760,15.75,0,2
5761,29.25,0,2
5762,55,5,1.99
5763,16.25,1,1.998
5764,12.25,0,2
5765,11.5,1,1.998
5766,379.75,796,0.408
5767,348.75,789,0.422
5768,40.25,3,1.994
5769,374.25,809,0.382
5770,15.25,1,1.998
5771,296.75,841,0.318
5772,42.75,3,1.994
5773,331.75,828,0.344
5774,5.25,0,2
5775,8.5,0,2
5776,368.75,801,0.398
5777,8.5,0,2
5778,368,793,0.414
5779,17.25,0,2
5780,94,6,1.988
5781,19,0,2
5782,289.75,843,0.314
5783,259,821,0.358
5784,25.75,2,1.996
5785,41.5,1,1.998
5786,261.75,820,0.36
5787,338.25,814,0.372
5788,75.5,3,1.994
5789,14.25,0,2
5790,308.75,787,0.426
5791,35.25,4,1.992
5792,8.5,0,2
5793,356.5,799,0.402
5794,2.25,0,2
5795,285.75,803,0.394
5796,5.75,0,2
5797,4.25,0,2
5798,342.25,727,0.546
5799,365.75,754,0.492
5800,15.75,0,2
5801,4.5,0,2
5802,31.75,4,1.992
5803,13.75,1,1.998
5804,367,741,0.518
5805,509.25,773,0.454
5806,317.5,801,0.398
5807,9.5,0,2
5808,3.75,0,2
5809,337.75,791,0.418
5810,6,0,2
5811,24.75,1,1.998
5812,264.75,874,0.252
5813,7.5,0,2
5814,2,0,2
5815,360.25,741,0.518
5816,4,0,2
5817,403,790,0.42
5818,19,0,2
5819,399.5,796,0.408
5820,17.5,0,2
5821,431,776,0.448
5822,31.5,2,1.996
5823,11.25,0,2
5824,380.5,799,0.402
5825,6.25,1,1.998
5826,7.75,0,2
5827,5.5,0,2
5828,35,0,2
5829,25.5,6,1.988
5830,9,0,2
5831,35.75,2,1.996
5832,334,781,0.438
5833,283.5,757,0.486
5834,413.75,766,0.468
5835,10.75,0,2
5836,14.25,1,1.998
5837,287.25,809,0.382
5838,485.75,813,0.374
5839,11.25,0,2
5840,333.25,819,0.362
5841,280.5,803,0.394
5842,228.75,802,0.396
5843,413.75,774,0.452
5844,327.5,810,0.38
5845,3.25,0,2
5846,14.75,0,2
5847,2.75,0,2
5848,35.75,0,2
5849,6.5,0,2
5850,18.25,0,2
5851,19,0,2
5852,20.5,0,2
5853,266.5,808,0.384
5854,277.25,765,0.47
5855,357,797,0.406
5856,8.25,0,2
5857,7.5,0,2
5858,229.5,798,0.404
5859,276.25,827,0.346
5860,300.75,776,0.448
5861,471.75,801,0.398
5862,288.5,852,0.296
5863,308,793,0.414
5864,11.75,1,1.998
5865,71.5,11,1.978
5866,27,1,1.998
5867,291.5,813,0.374
5868,4.5,0,2
5869,8.75,0,2
5870,18.75,0,2
5871,4.25,0,2
5872,250.5,823,0.354
5873,379.5,788,0.424
5874,299.25,823,0.354
5875,334.75,811,0.378
5876,361.5,780,0.44
5877,1.75,0,2
5878,375.75,794,0.412
5879,25.75,0,2
5880,370.75,750,0.5
5881,0.75,0,2
5882,6.25,1,1.998
5883,9,0,2
5884,303.25,805,0.39
5885,11.75,0,2
5886,4.5,0,2
5887,28,2,1.996
5888,334.5,812,0.376
5889,18.5,0,2
5890,5.75,0,2
5891,339.5,772,0.456
5892,279.75,789,0.422
5893,321.5,782,0.436
5894,19.5,0,2
5895,329.75,754,0.492
5896,434,767,0.466
5897,337.5,802,0.396
5898,270.75,788,0.424
5899,20.75,0,2
5900,294.5,834,0.332
5901,339.5,793,0.414
5902,306,759,0.482
5903,354.75,805,0.39
5904,23.5,0,2
5905,362,794,0.412
5906,317,775,0.45
5907,483,825,0.35
5908,391,803,0.394
5909,5.5,0,2
5910,4,0,2
5911,271.25,794,0.412
5912,320,807,0.386
5913,54.25,3,1.994
5914,257,823,0.354
5915,406.25,776,0.448
5916,331,868,0.264
5917,354.75,823,0.354
5918,341.75,795,0.41
5919,4.5,0,2
5920,374,770,0.46
5921,16.25,0,2
5922,275.5,825,0.35
5923,48,2,1.996
5924,9,1,1.998
5925,279.75,785,0.43
5926,298.75,824,0.352
5927,366.75,828,0.344
5928,378,816,0.368
5929,7.5,0,2
5930,20.25,0,2
5931,17.75,1,1.998
5932,2.25,0,2
5933,336,738,0.524
5934,353,802,0.396
5935,4.25,0,2
5936,0.75,0,2
5937,5.25,0,2
5938,301,777,0.446
5939,24.5,1,1.998
5940,356.25,828,0.344
5941,332.25,813,0.374
5942,36,3,1.994
5943,11.25,0,2
5944,15.5,0,2
5945,276,837,0.326
5946,342.5,805,0.39
5947,2,0,2
5948,13.75,0,2
5949,306.5,819,0.362
5950,364.25,785,0.43
5951,346.5,807,0.386
5952,276.5,786,0.428
5953,355.25,795,0.41
5954,5,1,1.998
5955,14.75,1,1.998
5956,358,829,0.342
5957,5.75,0,2
5958,37.75,2,1.996
5959,358,807,0.386
5960,295,792,0.416
5961,455,778,0.444
5962,5.25,0,2
5963,340.75,805,0.39
5964,26.25,3,1.994
5965,464.25,821,0.358
5966,368,769,0.462
5967,11,0,2
5968,316.5,785,0.43
5969,304.5,807,0.386
5970,383.75,777,0.446
5971,290.75,816,0.368
5972,20.25,0,2
5973,22,0,2
5974,444.5,786,0.428
5975,19,0,2
5976,313,801,0.398
5977,1.5,0,2
5978,11.5,1,1.998
5979,25.25,2,1.996
5980,336.5,796,0.408
5981,5,0,2
5982,6.25,1,1.998
5983,6.75,1,1.998
5984,4,0,2
5985,344.25,757,0.486
5986,437,780,0.44
5987,302.5,753,0.494
5988,9.75,0,2
5989,12.25,0,2
5990,13.5,0,2
5991,15.5,0,2
5992,335.5,817,0.366
5993,310.75,798,0.404
5994,7.5,0,2
5995,274.5,821,0.358
5996,13,0,2
5997,8.5,0,2
5998,6.75,0,2
5999,23.5,2,1.996
6000,14.75,1,1.998
6001,298,756,0.488
6002,252,821,0.358
6003,331,785,0.43
6004,350.5,844,0.312
6005,3,0,2
6006,271.25,841,0.318
6007,386.75,795,0.41
6008,6.25,0,2
