r.num,Epidemic,Duration,
3665,821.00,241.00,
3666,774.00,237.50,
3667,0.00,32.50,
3668,833.00,281.00,
3669,0.00,13.00,
3670,802.00,265.50,
3671,803.00,234.00,
3672,0.00,9.50,
3673,1.00,26.50,
3674,765.00,257.00,
3675,1.00,18.50,
3676,1.00,23.00,
3677,802.00,311.00,
3678,804.00,253.50,
3679,796.00,234.00,
3680,2.00,23.00,
3681,802.00,273.50,
3682,780.00,271.50,
3683,789.00,266.00,
3684,802.00,240.00,
3685,0.00,11.50,
3686,3.00,40.50,
3687,792.00,228.00,
3688,775.00,265.50,
3689,821.00,250.50,
3690,813.00,203.00,
3691,0.00,9.00,
3692,814.00,273.00,
3693,795.00,208.00,
3694,798.00,367.50,
3695,773.00,292.00,
3696,752.00,278.50,
3697,764.00,249.50,
3698,833.00,304.50,
3699,765.00,263.00,
3700,0.00,22.50,
3701,806.00,198.50,
3702,3.00,32.00,
3703,782.00,215.00,
3704,2.00,14.00,
3705,836.00,276.00,
3706,1.00,22.50,
3707,734.00,216.50,
3708,763.00,213.50,
3709,0.00,11.50,
3710,777.00,241.50,
3711,761.00,324.50,
3712,752.00,256.50,
3713,795.00,253.50,
3714,822.00,288.50,
3715,762.00,250.50,
3716,0.00,25.00,
3717,808.00,212.50,
3718,814.00,288.50,
3719,6.00,69.00,
3720,802.00,255.00,
3721,810.00,309.50,
3722,790.00,346.50,
3723,810.00,238.50,
3724,844.00,243.50,
3725,794.00,295.00,
3726,816.00,270.00,
3727,0.00,9.50,
3728,789.00,244.00,
3729,811.00,248.00,
3730,1.00,28.50,
3731,815.00,223.00,
3732,0.00,22.00,
3733,751.00,274.50,
3734,0.00,11.50,
3735,762.00,288.50,
3736,790.00,224.50,
3737,800.00,269.00,
3738,784.00,266.00,
3739,767.00,199.00,
3740,830.00,264.50,
3741,783.00,267.00,
3742,803.00,231.50,
3743,795.00,259.50,
3744,772.00,237.00,
3745,824.00,282.50,
3746,798.00,323.50,
3747,850.00,234.00,
3748,782.00,321.00,
3749,0.00,12.00,
3750,0.00,14.00,
3751,1.00,14.50,
3752,805.00,269.50,
3753,798.00,230.00,
3754,0.00,11.00,
3755,795.00,247.50,
3756,817.00,251.00,
3757,785.00,251.50,
3758,832.00,218.50,
3759,806.00,216.00,
3760,775.00,246.50,
3761,802.00,246.00,
3762,1.00,17.50,
3763,757.00,252.00,
3764,788.00,230.00,
3765,798.00,298.00,
3766,767.00,269.50,
3767,797.00,259.50,
3768,5.00,59.50,
3769,811.00,209.00,
3770,840.00,223.50,
3771,786.00,286.50,
3772,1.00,52.50,
3773,0.00,10.50,
3774,0.00,14.00,
3775,0.00,14.00,
3776,799.00,298.50,
3777,808.00,303.50,
3778,0.00,16.50,
3779,1.00,33.50,
3780,811.00,230.00,
3781,1.00,9.00,
3782,0.00,25.50,
3783,786.00,276.00,
3784,796.00,241.50,
3785,783.00,252.50,
3786,1.00,22.50,
3787,790.00,234.50,
3788,0.00,31.00,
3789,755.00,241.50,
3790,0.00,14.00,
3791,6.00,37.00,
3792,6.00,52.00,
3793,2.00,26.50,
3794,792.00,308.00,
3795,797.00,241.00,
3796,795.00,270.00,
3797,815.00,231.00,
3798,825.00,234.50,
3799,794.00,227.50,
3800,0.00,4.50,
3801,790.00,237.50,
3802,778.00,252.50,
3803,0.00,7.00,
3804,1.00,16.50,
3805,796.00,210.00,
3806,825.00,266.00,
3807,0.00,21.00,
3808,1.00,15.00,
3809,0.00,16.50,
3810,816.00,234.00,
3811,794.00,303.50,
3812,0.00,19.50,
3813,779.00,292.50,
3814,766.00,216.00,
3815,782.00,253.50,
3816,772.00,221.50,
3817,791.00,289.50,
3818,788.00,227.00,
3819,786.00,262.50,
3820,776.00,241.00,
3821,837.00,261.50,
3822,784.00,252.00,
3823,0.00,15.00,
3824,813.00,279.50,
3825,810.00,253.50,
3826,789.00,215.50,
3827,822.00,264.00,
3828,0.00,10.00,
3829,774.00,248.50,
3830,844.00,249.50,
3831,780.00,229.50,
3832,805.00,218.50,
3833,1.00,37.50,
3834,763.00,265.50,
3835,722.00,307.50,
3836,827.00,248.50,
3837,0.00,17.50,
3838,773.00,287.50,
3839,819.00,251.50,
3840,0.00,17.50,
3841,788.00,193.50,
3842,0.00,8.50,
3843,808.00,246.00,
3844,0.00,4.50,
3845,2.00,21.50,
3846,0.00,12.50,
3847,0.00,16.50,
3848,0.00,10.00,
3849,776.00,250.50,
3850,1.00,23.00,
3851,828.00,274.00,
3852,4.00,23.00,
3853,5.00,84.00,
3854,0.00,6.50,
3855,0.00,15.00,
3856,0.00,6.50,
3857,1.00,14.50,
3858,802.00,224.50,
3859,765.00,249.00,
3860,815.00,246.50,
3861,821.00,269.50,
3862,821.00,264.00,
3863,761.00,238.50,
3864,763.00,305.50,
3865,0.00,23.00,
3866,794.00,255.00,
3867,806.00,266.00,
3868,792.00,265.00,
3869,804.00,306.50,
3870,812.00,269.50,
3871,1.00,50.50,
3872,780.00,225.00,
3873,0.00,18.50,
3874,768.00,319.50,
3875,816.00,235.00,
3876,816.00,226.00,
3877,801.00,282.00,
3878,792.00,288.00,
3879,0.00,20.50,
3880,781.00,243.00,
3881,5.00,72.50,
3882,808.00,269.00,
3883,804.00,225.00,
3884,778.00,341.50,
3885,790.00,322.00,
3886,825.00,286.00,
3887,828.00,247.50,
3888,842.00,270.00,
3889,817.00,306.00,
3890,0.00,13.50,
3891,1.00,27.00,
3892,1.00,15.00,
3893,748.00,261.50,
3894,832.00,268.50,
3895,0.00,14.50,
3896,801.00,329.50,
3897,0.00,14.00,
3898,791.00,369.50,
3899,828.00,299.50,
3900,812.00,212.50,
3901,840.00,223.50,
3902,0.00,15.50,
3903,0.00,15.50,
3904,0.00,17.50,
3905,797.00,240.00,
3906,1.00,20.50,
3907,820.00,231.00,
3908,766.00,259.00,
3909,790.00,245.00,
3910,820.00,218.00,
3911,0.00,13.50,
3912,826.00,258.50,
3913,1.00,16.00,
3914,809.00,265.50,
3915,1.00,15.00,
3916,804.00,302.50,
3917,1.00,15.00,
3918,835.00,248.50,
3919,746.00,336.50,
3920,768.00,326.00,
3921,1.00,17.50,
3922,809.00,271.00,
3923,1.00,31.50,
3924,763.00,210.00,
3925,746.00,240.00,
3926,794.00,218.50,
3927,749.00,261.00,
3928,794.00,265.50,
3929,0.00,17.50,
3930,0.00,29.50,
3931,0.00,8.50,
3932,778.00,268.00,
3933,0.00,13.00,
3934,1.00,29.00,
3935,756.00,308.00,
3936,11.00,66.50,
3937,0.00,17.00,
3938,806.00,240.50,
3939,1.00,15.00,
3940,745.00,286.00,
3941,796.00,277.50,
3942,789.00,229.00,
3943,814.00,262.50,
3944,792.00,249.50,
3945,795.00,261.50,
3946,819.00,270.00,
3947,2.00,57.00,
3948,770.00,300.50,
3949,812.00,250.50,
3950,771.00,272.50,
3951,835.00,221.00,
3952,776.00,281.50,
3953,812.00,218.00,
3954,789.00,285.00,
3955,832.00,225.00,
3956,1.00,38.50,
3957,0.00,16.50,
3958,805.00,211.50,
3959,815.00,256.50,
3960,792.00,213.00,
3961,810.00,256.50,
3962,725.00,332.50,
3963,1.00,22.00,
3964,819.00,251.00,
3965,784.00,227.50,
3966,771.00,325.50,
3967,2.00,16.00,
3968,766.00,313.50,
3969,745.00,335.50,
3970,831.00,258.50,
3971,761.00,230.50,
3972,2.00,33.00,
3973,828.00,247.50,
3974,806.00,309.50,
3975,0.00,30.50,
3976,3.00,47.50,
3977,802.00,242.00,
3978,827.00,223.50,
3979,13.00,91.00,
3980,0.00,12.50,
3981,0.00,19.50,
3982,1.00,28.50,
3983,814.00,244.50,
3984,778.00,228.50,
3985,777.00,254.50,
3986,773.00,242.00,
3987,764.00,245.50,
3988,0.00,19.00,
3989,797.00,197.50,
3990,0.00,34.00,
3991,834.00,243.00,
3992,838.00,248.50,
3993,749.00,236.00,
3994,834.00,252.00,
3995,846.00,213.50,
3996,1.00,42.50,
3997,0.00,18.50,
3998,825.00,232.00,
3999,3.00,44.50,
4000,839.00,234.50,
4001,793.00,259.00,
4002,831.00,220.00,
4003,4.00,37.00,
4004,0.00,5.50,
4005,1.00,13.00,
4006,826.00,269.00,
4007,778.00,265.00,
4008,5.00,72.00,
4009,816.00,240.00,
4010,785.00,271.00,
4011,814.00,269.00,
4012,0.00,21.50,
4013,796.00,267.50,
4014,1.00,20.50,
4015,782.00,267.50,
4016,1.00,37.50,
4017,798.00,233.50,
4018,811.00,216.00,
4019,783.00,262.00,
4020,800.00,213.50,
4021,0.00,7.00,
4022,1.00,20.50,
4023,0.00,26.00,
4024,0.00,12.00,
4025,0.00,22.00,
4026,827.00,241.00,
4027,772.00,238.50,
4028,794.00,223.50,
4029,805.00,321.50,
4030,760.00,271.50,
4031,0.00,14.50,
4032,765.00,302.50,
4033,0.00,17.00,
4034,0.00,9.50,
4035,703.00,243.50,
4036,774.00,300.50,
4037,741.00,256.50,
4038,814.00,213.00,
4039,795.00,274.00,
4040,0.00,7.50,
4041,817.00,250.50,
4042,783.00,292.50,
4043,792.00,299.00,
4044,779.00,264.00,
4045,773.00,296.00,
4046,809.00,254.00,
4047,815.00,215.50,
4048,0.00,24.50,
4049,0.00,10.50,
4050,820.00,208.50,
4051,4.00,48.50,
4052,3.00,35.50,
4053,734.00,274.00,
4054,0.00,20.50,
4055,1.00,22.00,
4056,783.00,217.00,
4057,782.00,222.00,
4058,0.00,14.00,
4059,0.00,12.00,
4060,789.00,242.00,
4061,770.00,250.00,
4062,0.00,13.50,
4063,0.00,10.00,
4064,823.00,311.50,
4065,757.00,223.00,
4066,843.00,280.00,
4067,791.00,269.50,
4068,811.00,225.00,
4069,0.00,6.00,
4070,745.00,214.50,
4071,1.00,15.50,
4072,0.00,27.50,
4073,780.00,272.00,
4074,838.00,257.50,
4075,820.00,314.00,
4076,0.00,3.50,
4077,0.00,8.00,
4078,0.00,13.00,
4079,813.00,236.50,
4080,777.00,263.50,
4081,0.00,19.00,
4082,792.00,262.00,
4083,799.00,238.00,
4084,2.00,43.50,
4085,804.00,268.00,
4086,1.00,26.00,
4087,763.00,229.00,
4088,787.00,222.50,
4089,756.00,262.50,
4090,822.00,251.50,
4091,1.00,40.50,
4092,796.00,234.00,
4093,775.00,331.50,
4094,837.00,218.50,
4095,0.00,17.00,
4096,4.00,32.00,
4097,2.00,39.00,
4098,782.00,221.00,
4099,780.00,209.50,
4100,828.00,209.00,
4101,0.00,13.50,
4102,835.00,275.00,
4103,785.00,236.50,
4104,759.00,224.50,
4105,3.00,31.00,
4106,793.00,274.00,
4107,778.00,248.00,
4108,805.00,240.50,
4109,0.00,16.00,
4110,0.00,13.00,
4111,799.00,198.50,
4112,749.00,272.50,
4113,804.00,263.00,
4114,824.00,254.00,
4115,0.00,18.00,
4116,767.00,292.50,
4117,4.00,64.00,
4118,757.00,265.00,
4119,805.00,244.50,
4120,803.00,270.50,
4121,828.00,211.50,
4122,806.00,270.00,
4123,787.00,266.00,
4124,0.00,18.00,
4125,798.00,234.00,
4126,801.00,258.50,
4127,762.00,221.50,
4128,1.00,38.50,
4129,787.00,252.50,
4130,0.00,7.50,
4131,810.00,213.00,
4132,814.00,248.50,
4133,0.00,26.00,
4134,809.00,233.00,
4135,815.00,268.50,
4136,789.00,241.50,
4137,786.00,328.00,
4138,0.00,35.00,
4139,812.00,266.50,
4140,752.00,323.50,
4141,785.00,263.50,
4142,826.00,284.50,
4143,1.00,13.50,
4144,813.00,290.00,
4145,808.00,240.50,
4146,0.00,18.00,
4147,795.00,254.00,
4148,1.00,23.00,
4149,802.00,199.00,
4150,804.00,313.00,
4151,792.00,246.50,
4152,3.00,58.50,
4153,825.00,248.50,
4154,4.00,68.50,
4155,778.00,274.00,
4156,2.00,47.00,
4157,807.00,279.50,
4158,810.00,271.50,
4159,765.00,234.00,
4160,1.00,27.00,
4161,1.00,24.00,
4162,779.00,205.00,
4163,766.00,231.00,
4164,0.00,14.00,
4165,804.00,238.50,
4166,0.00,18.00,
4167,838.00,289.00,
4168,808.00,260.50,
4169,2.00,32.50,
4170,794.00,342.00,
4171,806.00,234.00,
4172,810.00,235.00,
4173,0.00,11.00,
4174,1.00,16.00,
4175,6.00,63.50,
4176,803.00,283.50,
4177,792.00,259.50,
4178,774.00,213.50,
4179,821.00,248.50,
4180,773.00,246.50,
4181,805.00,204.50,
4182,789.00,254.50,
4183,799.00,232.00,
4184,0.00,9.00,
4185,809.00,253.00,
4186,799.00,256.00,
4187,814.00,304.00,
4188,809.00,255.00,
4189,778.00,279.00,
4190,825.00,334.00,
4191,0.00,6.50,
4192,825.00,291.50,
4193,774.00,228.50,
4194,845.00,236.00,
4195,814.00,263.00,
4196,0.00,22.00,
4197,761.00,303.50,
4198,800.00,252.50,
4199,0.00,18.50,
4200,809.00,228.00,
4201,0.00,10.50,
4202,0.00,12.00,
4203,803.00,285.00,
4204,822.00,242.00,
4205,809.00,217.00,
4206,0.00,21.50,
4207,781.00,320.00,
4208,756.00,258.00,
4209,796.00,217.50,
4210,813.00,228.50,
4211,831.00,265.50,
4212,794.00,265.50,
4213,831.00,272.50,
4214,0.00,27.00,
4215,813.00,246.50,
4216,810.00,249.00,
4217,794.00,277.00,
4218,803.00,229.50,
4219,812.00,279.00,
4220,796.00,268.50,
4221,788.00,276.00,
4222,789.00,236.00,
4223,0.00,8.50,
4224,3.00,24.00,
4225,793.00,209.00,
4226,808.00,323.00,
4227,1.00,3.50,
4228,820.00,209.50,
4229,9.00,52.50,
4230,791.00,182.00,
4231,762.00,266.50,
4232,825.00,203.00,
4233,3.00,30.00,
4234,792.00,316.00,
4235,805.00,265.50,
4236,3.00,60.50,
4237,827.00,258.50,
4238,813.00,206.00,
4239,806.00,239.50,
4240,14.00,82.00,
4241,766.00,248.50,
4242,776.00,400.00,
4243,810.00,259.50,
4244,799.00,273.50,
4245,833.00,229.00,
4246,760.00,242.00,
4247,841.00,250.50,
4248,1.00,38.00,
4249,847.00,252.00,
4250,791.00,342.50,
4251,0.00,11.50,
4252,780.00,334.00,
4253,816.00,225.50,
4254,806.00,255.00,
4255,0.00,13.00,
4256,1.00,24.00,
4257,811.00,234.50,
4258,822.00,298.50,
4259,781.00,353.50,
4260,806.00,245.00,
4261,773.00,235.50,
4262,0.00,24.50,
4263,795.00,248.50,
4264,0.00,19.50,
4265,1.00,29.00,
4266,0.00,18.50,
4267,836.00,259.50,
4268,827.00,230.50,
4269,800.00,254.50,
4270,838.00,264.50,
4271,822.00,265.00,
4272,1.00,21.50,
4273,818.00,274.00,
4274,804.00,253.00,
4275,783.00,295.50,
4276,830.00,268.50,
4277,836.00,247.50,
4278,750.00,395.50,
4279,784.00,275.00,
4280,1.00,47.00,
4281,788.00,218.00,
4282,807.00,271.50,
4283,795.00,264.00,
4284,793.00,266.00,
4285,801.00,271.50,
4286,825.00,229.00,
4287,2.00,41.50,
4288,0.00,11.00,
4289,0.00,11.00,
4290,810.00,205.50,
4291,0.00,7.00,
4292,823.00,286.00,
4293,826.00,220.00,
4294,787.00,256.00,
4295,6.00,68.50,
4296,790.00,259.50,
4297,788.00,279.00,
4298,777.00,260.50,
4299,814.00,252.00,
4300,1.00,26.00,
4301,767.00,203.00,
4302,808.00,251.00,
4303,0.00,8.50,
4304,1.00,8.00,
4305,792.00,235.50,
4306,835.00,283.00,
4307,1.00,32.50,
4308,7.00,67.00,
4309,794.00,246.00,
4310,1.00,23.50,
4311,816.00,338.00,
4312,763.00,254.00,
4313,836.00,205.00,
4314,764.00,318.50,
4315,0.00,13.50,
4316,820.00,238.00,
4317,818.00,219.50,
4318,0.00,27.00,
4319,821.00,319.00,
4320,3.00,28.50,
4321,0.00,16.00,
4322,811.00,289.00,
4323,780.00,211.00,
4324,798.00,247.00,
4325,735.00,286.00,
4326,791.00,314.00,
4327,809.00,228.50,
4328,1.00,25.00,
4329,763.00,213.50,
4330,2.00,53.50,
4331,775.00,300.50,
4332,804.00,254.00,
4333,0.00,8.50,
4334,0.00,10.00,
4335,815.00,248.50,
4336,823.00,220.50,
4337,2.00,21.00,
4338,782.00,253.50,
4339,819.00,292.50,
4340,776.00,220.50,
4341,765.00,242.00,
4342,0.00,9.00,
4343,0.00,11.50,
4344,819.00,285.00,
4345,826.00,231.00,
4346,789.00,270.00,
4347,833.00,272.00,
4348,822.00,285.50,
4349,817.00,215.50,
4350,0.00,16.00,
4351,2.00,13.50,
4352,774.00,226.00,
4353,769.00,270.50,
4354,808.00,246.00,
4355,791.00,229.00,
4356,786.00,274.50,
4357,811.00,240.00,
4358,2.00,27.50,
4359,787.00,261.00,
4360,802.00,284.00,
4361,787.00,252.00,
4362,0.00,13.00,
4363,813.00,328.50,
4364,1.00,20.00,
4365,811.00,303.50,
4366,829.00,259.50,
4367,812.00,238.00,
4368,758.00,277.50,
4369,0.00,10.00,
4370,785.00,254.00,
4371,819.00,262.00,
4372,796.00,262.50,
4373,801.00,282.00,
4374,785.00,237.00,
4375,797.00,225.50,
4376,839.00,265.50,
4377,834.00,309.50,
4378,0.00,15.00,
4379,778.00,283.00,
4380,9.00,50.00,
4381,772.00,328.50,
4382,793.00,240.50,
4383,825.00,274.50,
4384,798.00,235.50,
4385,0.00,28.00,
4386,0.00,14.00,
4387,803.00,267.00,
4388,1.00,6.00,
4389,820.00,316.00,
4390,0.00,6.00,
4391,786.00,229.00,
4392,784.00,296.00,
4393,0.00,13.00,
4394,0.00,10.00,
4395,782.00,274.50,
4396,0.00,7.00,
4397,808.00,321.00,
4398,811.00,273.00,
4399,808.00,259.50,
4400,837.00,228.00,
4401,792.00,236.50,
4402,804.00,265.50,
4403,768.00,305.00,
4404,2.00,20.00,
4405,803.00,335.00,
4406,800.00,309.50,
4407,821.00,291.50,
4408,826.00,237.50,
4409,4.00,98.50,
4410,0.00,18.00,
4411,1.00,19.00,
4412,0.00,10.50,
4413,779.00,277.50,
4414,779.00,288.00,
4415,784.00,249.00,
4416,796.00,248.50,
4417,827.00,222.50,
4418,854.00,265.50,
4419,822.00,251.00,
4420,808.00,251.50,
4421,791.00,271.00,
4422,815.00,276.00,
4423,789.00,286.50,
4424,0.00,25.00,
4425,754.00,354.00,
4426,762.00,247.50,
4427,793.00,276.50,
4428,0.00,5.50,
4429,1.00,12.50,
4430,819.00,250.00,
4431,0.00,16.00,
4432,0.00,28.00,
4433,799.00,216.50,
4434,745.00,262.00,
4435,0.00,10.00,
4436,761.00,239.50,
4437,806.00,274.50,
4438,795.00,260.50,
4439,787.00,230.00,
4440,820.00,295.00,
4441,2.00,41.50,
4442,0.00,14.00,
4443,827.00,275.50,
4444,0.00,18.00,
4445,2.00,41.50,
4446,784.00,296.00,
4447,770.00,247.50,
4448,842.00,225.50,
4449,795.00,239.50,
4450,742.00,453.00,
4451,1.00,13.50,
4452,0.00,11.00,
4453,815.00,226.00,
4454,760.00,332.00,
4455,791.00,259.50,
4456,0.00,7.00,
4457,829.00,229.50,
4458,810.00,237.00,
4459,783.00,317.50,
4460,804.00,205.00,
4461,0.00,8.50,
4462,789.00,209.50,
4463,800.00,274.00,
4464,834.00,233.50,
4465,0.00,14.50,
4466,756.00,283.00,
4467,0.00,6.50,
4468,766.00,236.00,
4469,793.00,226.50,
4470,802.00,229.50,
4471,0.00,16.50,
4472,807.00,237.00,
4473,0.00,7.00,
4474,833.00,245.50,
4475,842.00,217.00,
4476,780.00,254.00,
4477,801.00,277.50,
4478,0.00,16.00,
4479,807.00,217.50,
4480,764.00,225.50,
4481,757.00,290.00,
4482,775.00,224.50,
4483,797.00,253.00,
4484,8.00,58.50,
4485,836.00,240.50,
4486,795.00,231.50,
4487,788.00,347.00,
4488,797.00,253.00,
4489,0.00,9.00,
4490,798.00,249.00,
4491,1.00,11.50,
4492,799.00,269.50,
4493,1.00,12.50,
4494,798.00,200.00,
4495,1.00,33.50,
4496,1.00,10.50,
4497,825.00,208.50,
4498,780.00,239.50,
4499,807.00,220.50,
4500,802.00,326.00,
4501,5.00,33.50,
4502,829.00,229.50,
4503,6.00,57.50,
4504,805.00,250.50,
4505,1.00,16.50,
4506,807.00,231.00,
4507,817.00,284.50,
4508,813.00,204.50,
4509,785.00,352.00,
4510,0.00,8.00,
4511,788.00,253.00,
4512,826.00,209.00,
4513,1.00,18.50,
4514,762.00,257.50,
4515,0.00,18.50,
4516,833.00,234.50,
4517,1.00,22.50,
4518,783.00,334.50,
4519,0.00,7.00,
4520,825.00,288.00,
4521,774.00,234.00,
4522,794.00,257.00,
4523,795.00,244.00,
4524,814.00,227.00,
4525,797.00,294.50,
4526,800.00,314.00,
4527,811.00,260.00,
4528,794.00,322.50,
4529,739.00,418.50,
4530,813.00,232.00,
4531,830.00,266.00,
4532,811.00,238.50,
4533,762.00,338.00,
4534,800.00,227.00,
4535,794.00,218.00,
4536,0.00,18.00,
4537,0.00,9.00,
4538,822.00,297.00,
4539,767.00,202.50,
4540,3.00,27.50,
4541,795.00,263.00,
4542,830.00,293.50,
4543,774.00,261.00,
4544,0.00,23.50,
4545,815.00,247.50,
4546,0.00,11.00,
4547,0.00,17.00,
4548,750.00,228.50,
4549,1.00,14.50,
4550,836.00,339.00,
4551,817.00,261.00,
4552,794.00,305.50,
4553,836.00,287.00,
4554,780.00,233.50,
4555,810.00,241.50,
4556,776.00,304.50,
4557,827.00,272.50,
4558,0.00,19.00,
4559,1.00,46.00,
4560,767.00,303.50,
4561,842.00,272.50,
4562,1.00,26.00,
4563,810.00,227.50,
4564,788.00,224.00,
4565,803.00,268.50,
4566,806.00,271.50,
4567,797.00,209.00,
4568,751.00,248.00,
4569,0.00,11.00,
4570,782.00,375.00,
4571,1.00,26.50,
4572,797.00,229.50,
4573,802.00,239.50,
4574,802.00,245.00,
4575,0.00,19.50,
4576,1.00,22.00,
4577,0.00,8.50,
4578,809.00,321.00,
4579,812.00,262.00,
4580,13.00,49.00,
4581,820.00,328.50,
4582,818.00,251.50,
4583,806.00,198.00,
4584,755.00,235.50,
4585,773.00,269.00,
4586,0.00,11.00,
4587,762.00,294.00,
4588,739.00,212.50,
4589,818.00,334.50,
4590,2.00,37.00,
4591,0.00,23.50,
4592,767.00,268.00,
4593,0.00,27.00,
4594,813.00,274.00,
4595,817.00,235.50,
4596,1.00,3.50,
4597,3.00,25.50,
4598,785.00,272.00,
4599,0.00,8.00,
4600,822.00,238.00,
4601,773.00,326.00,
4602,769.00,225.00,
4603,757.00,247.50,
4604,834.00,321.50,
4605,0.00,15.50,
4606,794.00,274.00,
4607,802.00,205.50,
4608,795.00,246.50,
4609,805.00,307.50,
4610,786.00,260.00,
4611,1.00,19.00,
4612,780.00,273.00,
4613,0.00,9.00,
4614,0.00,27.50,
4615,819.00,274.50,
4616,795.00,255.50,
4617,0.00,13.00,
4618,7.00,60.00,
4619,1.00,7.50,
4620,0.00,6.50,
4621,0.00,8.50,
4622,790.00,247.50,
4623,815.00,283.00,
4624,0.00,12.00,
4625,815.00,294.50,
4626,818.00,236.00,
4627,1.00,14.00,
4628,799.00,238.50,
4629,776.00,223.00,
4630,785.00,254.50,
4631,823.00,222.50,
4632,788.00,279.00,
4633,2.00,49.50,
4634,816.00,242.50,
4635,776.00,451.00,
4636,778.00,326.00,
4637,4.00,30.50,
4638,0.00,15.50,
4639,0.00,7.50,
4640,0.00,20.50,
4641,825.00,226.00,
4642,794.00,300.00,
4643,757.00,259.00,
4644,823.00,224.50,
4645,0.00,15.50,
4646,1.00,31.50,
4647,820.00,258.50,
4648,826.00,248.50,
4649,770.00,241.50,
4650,1.00,15.00,
4651,6.00,85.50,
4652,0.00,21.00,
4653,796.00,225.50,
4654,814.00,259.50,
4655,799.00,277.00,
4656,847.00,272.50,
4657,838.00,321.50,
4658,787.00,307.00,
4659,780.00,227.50,
4660,759.00,272.00,
4661,0.00,31.50,
4662,0.00,16.00,
4663,1.00,16.50,
4664,778.00,260.50,
4665,803.00,271.00,
4666,0.00,14.50,
4667,829.00,262.00,
4668,0.00,8.00,
4669,3.00,25.00,
4670,807.00,263.00,
4671,803.00,264.50,
4672,766.00,283.50,
4673,0.00,12.00,
4674,0.00,9.50,
4675,770.00,230.00,
4676,797.00,237.50,
4677,778.00,212.50,
4678,772.00,356.50,
4679,781.00,281.00,
4680,827.00,236.50,
4681,808.00,279.00,
4682,788.00,331.50,
4683,781.00,263.00,
4684,1.00,10.00,
4685,0.00,13.00,
4686,779.00,218.50,
4687,776.00,246.00,
4688,796.00,274.50,
4689,813.00,257.00,
4690,844.00,256.50,
4691,0.00,13.00,
4692,839.00,241.50,
4693,848.00,275.00,
4694,798.00,273.00,
4695,822.00,214.50,
4696,0.00,10.00,
4697,810.00,239.00,
4698,2.00,32.00,
4699,823.00,218.50,
4700,772.00,195.50,
4701,5.00,64.00,
4702,0.00,16.50,
4703,0.00,21.00,
4704,0.00,11.00,
4705,846.00,267.50,
4706,772.00,250.50,
4707,810.00,234.50,
4708,818.00,263.50,
4709,3.00,52.50,
4710,794.00,261.50,
4711,800.00,255.00,
4712,757.00,270.00,
4713,792.00,305.00,
4714,0.00,14.50,
4715,0.00,19.00,
4716,795.00,253.00,
4717,720.00,258.00,
4718,1.00,40.00,
4719,755.00,239.50,
4720,812.00,245.50,
4721,3.00,35.00,
4722,812.00,249.50,
4723,822.00,261.50,
4724,820.00,271.00,
4725,726.00,254.50,
4726,785.00,286.50,
4727,774.00,228.00,
4728,1.00,10.00,
4729,790.00,238.00,
4730,788.00,219.50,
4731,0.00,26.00,
4732,1.00,15.00,
4733,805.00,266.00,
4734,789.00,293.00,
4735,2.00,36.00,
4736,773.00,324.00,
4737,759.00,300.50,
4738,1.00,28.50,
4739,4.00,34.00,
4740,6.00,37.50,
4741,837.00,256.50,
4742,805.00,204.00,
4743,0.00,20.00,
4744,814.00,196.50,
4745,812.00,290.00,
4746,786.00,304.00,
4747,763.00,270.50,
4748,757.00,276.50,
4749,795.00,360.00,
4750,793.00,220.00,
4751,0.00,12.00,
4752,797.00,191.50,
4753,2.00,15.50,
4754,739.00,244.00,
4755,800.00,252.50,
4756,0.00,31.00,
4757,769.00,244.50,
4758,793.00,277.50,
4759,838.00,315.00,
4760,833.00,275.00,
4761,0.00,13.50,
4762,771.00,257.00,
4763,812.00,293.00,
4764,0.00,7.50,
4765,800.00,228.00,
4766,0.00,10.00,
4767,1.00,24.50,
4768,799.00,256.00,
4769,800.00,239.00,
4770,772.00,257.00,
4771,0.00,11.00,
4772,1.00,21.00,
4773,845.00,239.50,
4774,741.00,286.50,
4775,813.00,252.50,
4776,1.00,15.00,
4777,809.00,227.00,
4778,803.00,226.00,
4779,832.00,208.00,
4780,5.00,39.50,
4781,804.00,267.50,
4782,805.00,217.50,
4783,824.00,271.50,
4784,811.00,190.50,
4785,813.00,222.50,
4786,0.00,12.00,
4787,802.00,255.50,
4788,1.00,39.50,
4789,761.00,241.50,
4790,808.00,253.50,
4791,783.00,223.50,
4792,818.00,202.50,
4793,1.00,22.50,
4794,784.00,287.00,
4795,0.00,25.00,
4796,820.00,248.50,
4797,0.00,11.50,
4798,1.00,15.00,
4799,797.00,230.50,
4800,2.00,38.50,
4801,1.00,31.00,
4802,794.00,283.50,
4803,831.00,251.50,
4804,0.00,25.00,
4805,803.00,323.00,
4806,786.00,272.00,
4807,775.00,213.50,
4808,737.00,269.50,
4809,1.00,44.00,
4810,811.00,257.00,
4811,791.00,233.50,
4812,811.00,287.50,
4813,4.00,45.50,
4814,820.00,273.50,
4815,823.00,252.50,
4816,814.00,337.00,
4817,11.00,83.00,
4818,3.00,31.50,
4819,0.00,17.50,
4820,1.00,13.50,
4821,0.00,17.50,
4822,750.00,302.00,
4823,829.00,265.00,
4824,798.00,305.00,
4825,792.00,255.50,
4826,0.00,30.50,
4827,801.00,342.00,
4828,801.00,277.00,
4829,783.00,376.50,
