,Duration,Epidemic,Rt
7573,305.5,782,0.436
7574,17.5,1,1.998
7575,315.5,781,0.438
7576,227,832,0.336
7577,277.25,798,0.404
7578,224.75,816,0.368
7579,291.5,809,0.382
7580,40,1,1.998
7581,5.75,0,2
7582,245.25,823,0.354
7583,275.25,799,0.402
7584,13.75,0,2
7585,11.75,0,2
7586,15.5,0,2
7587,32.75,1,1.998
7588,203.75,807,0.386
7589,253.5,798,0.404
7590,309.5,778,0.444
7591,285.25,814,0.372
7592,264.5,783,0.434
7593,76,4,1.992
7594,29.25,0,2
7595,249.25,783,0.434
7596,210.25,799,0.402
7597,215.5,806,0.388
7598,28.75,1,1.998
7599,12,0,2
7600,14.5,0,2
7601,14,0,2
7602,307.5,757,0.486
7603,254.75,817,0.366
7604,240.5,792,0.416
7605,8,0,2
7606,267,850,0.3
7607,263.75,812,0.376
7608,52.75,4,1.992
7609,303.5,742,0.516
7610,42.5,0,2
7611,236.75,796,0.408
7612,218.25,812,0.376
7613,13.5,1,1.998
7614,264.5,758,0.484
7615,329.25,814,0.372
7616,77.25,7,1.986
7617,255.5,785,0.43
7618,300.25,821,0.358
7619,291.5,784,0.432
7620,251.75,785,0.43
7621,254.25,837,0.326
7622,225,786,0.428
7623,286,811,0.378
7624,245,816,0.368
7625,301.75,825,0.35
7626,8.25,0,2
7627,261.25,786,0.428
7628,270.75,775,0.45
7629,312.5,748,0.504
7630,255,797,0.406
7631,21.25,0,2
7632,275.5,822,0.356
7633,327,779,0.442
7634,8.75,0,2
7635,281.75,791,0.418
7636,9.75,0,2
7637,268.5,765,0.47
7638,11.5,0,2
7639,23.75,0,2
7640,285.25,752,0.496
7641,12.75,0,2
7642,7.75,0,2
7643,231.5,773,0.454
7644,231.25,851,0.298
7645,266.5,818,0.364
7646,40.75,2,1.996
7647,279.5,799,0.402
7648,19.25,1,1.998
7649,268.75,782,0.436
7650,57,4,1.992
7651,284.75,777,0.446
7652,203.5,793,0.414
7653,8,0,2
7654,226.25,779,0.442
7655,208.75,836,0.328
7656,332,833,0.334
7657,255.5,789,0.422
7658,295.25,808,0.384
7659,288.5,787,0.426
7660,310.25,801,0.398
7661,291,788,0.424
7662,248,798,0.404
7663,263.25,805,0.39
7664,271.5,800,0.4
7665,236.5,773,0.454
7666,254.75,780,0.44
7667,12.5,0,2
7668,276.75,770,0.46
7669,235.5,814,0.372
7670,263.25,821,0.358
7671,276.25,784,0.432
7672,353.25,772,0.456
7673,17.5,1,1.998
7674,254.75,797,0.406
7675,205,791,0.418
7676,4.5,0,2
7677,265.75,785,0.43
7678,278.5,793,0.414
7679,10.25,0,2
7680,261.75,786,0.428
7681,17.25,0,2
7682,318.5,816,0.368
7683,261.25,742,0.516
7684,292.25,825,0.35
7685,14.5,0,2
7686,240.5,806,0.388
7687,10.75,0,2
7688,253.5,798,0.404
7689,49.75,4,1.992
7690,8.75,0,2
7691,15.25,0,2
7692,3.5,0,2
7693,230.25,777,0.446
7694,14,0,2
7695,362.25,744,0.512
7696,246,750,0.5
7697,219.75,782,0.436
7698,333,765,0.47
7699,326.5,807,0.386
7700,1.25,0,2
7701,62.25,4,1.992
7702,323,805,0.39
7703,15.25,0,2
7704,9.5,0,2
7705,6.5,0,2
7706,333.5,813,0.374
7707,233.25,775,0.45
7708,13.25,0,2
7709,332,820,0.36
7710,8,0,2
7711,8.25,0,2
7712,383.25,822,0.356
7713,231.25,783,0.434
7714,311,764,0.472
7715,47.25,1,1.998
7716,18,0,2
7717,278.25,797,0.406
7718,5.25,0,2
7719,10.25,0,2
7720,6.25,0,2
7721,312.25,816,0.368
7722,17.25,1,1.998
7723,315.75,779,0.442
7724,19.5,1,1.998
7725,334,793,0.414
7726,236.5,799,0.402
7727,286,705,0.59
7728,11,0,2
7729,256,769,0.462
7730,227.25,801,0.398
7731,295.5,802,0.396
7732,250.75,805,0.39
7733,12.5,0,2
7734,264.5,807,0.386
7735,11,0,2
7736,304,819,0.362
7737,303.5,779,0.442
7738,253,753,0.494
7739,333.25,823,0.354
7740,235.5,820,0.36
7741,287.25,809,0.382
7742,290,827,0.346
7743,32.75,2,1.996
7744,287.5,797,0.406
7745,255.75,786,0.428
7746,259,811,0.378
7747,15.5,1,1.998
7748,7.5,0,2
7749,17.75,0,2
7750,270.25,807,0.386
7751,54.25,7,1.986
7752,234.25,812,0.376
7753,244.75,784,0.432
7754,8.5,0,2
7755,13.25,0,2
7756,287.25,785,0.43
7757,270.5,827,0.346
7758,19.75,0,2
7759,194.5,820,0.36
7760,262.5,770,0.46
7761,253.5,805,0.39
7762,24.5,1,1.998
7763,267.75,805,0.39
7764,53.5,5,1.99
7765,247.75,771,0.458
7766,277.25,823,0.354
7767,222.25,765,0.47
7768,237.5,774,0.452
7769,206.5,814,0.372
7770,248.25,811,0.378
7771,235,771,0.458
7772,248.5,786,0.428
7773,13,0,2
7774,233.25,808,0.384
7775,20.5,0,2
7776,4.5,0,2
7777,24,0,2
7778,30.75,1,1.998
7779,226,787,0.426
7780,300.25,763,0.474
7781,289,772,0.456
7782,19.75,0,2
7783,280.25,822,0.356
7784,7.75,1,1.998
7785,245.5,733,0.534
7786,292.75,816,0.368
7787,10.5,0,2
7788,353.75,799,0.402
7789,287.75,787,0.426
7790,2.5,0,2
7791,239.75,833,0.334
7792,237.5,774,0.452
7793,237.75,812,0.376
7794,262.75,829,0.342
7795,3.75,0,2
7796,8.75,0,2
7797,17.25,0,2
7798,194.5,828,0.344
7799,52,2,1.996
7800,321.25,773,0.454
7801,329.75,782,0.436
7802,246.75,799,0.402
7803,13.25,0,2
7804,24.25,2,1.996
7805,206.5,730,0.54
7806,255.5,833,0.334
7807,244,791,0.418
7808,259,794,0.412
7809,47.75,2,1.996
7810,259.25,761,0.478
7811,216,819,0.362
7812,316.75,744,0.512
7813,281.5,851,0.298
7814,262,804,0.392
7815,271,814,0.372
7816,258.75,742,0.516
7817,204.25,842,0.316
7818,270.5,781,0.438
7819,263.25,825,0.35
7820,289.25,803,0.394
7821,218,803,0.394
7822,57.5,3,1.994
7823,233,818,0.364
7824,59.5,3,1.994
7825,229,839,0.322
7826,348,766,0.468
7827,310,783,0.434
7828,5.25,0,2
7829,253.75,801,0.398
7830,255.75,793,0.414
7831,288,797,0.406
7832,362,809,0.382
7833,267,802,0.396
7834,251.75,762,0.476
7835,224,799,0.402
7836,319.25,806,0.388
7837,11.5,0,2
7838,275,795,0.41
7839,225,784,0.432
7840,208,805,0.39
7841,271,811,0.378
7842,277,774,0.452
7843,251.25,795,0.41
7844,9.5,0,2
7845,24.75,1,1.998
7846,256.25,806,0.388
7847,298,793,0.414
7848,23,1,1.998
7849,278.75,760,0.48
7850,15,0,2
7851,244,845,0.31
7852,284.75,805,0.39
7853,224,800,0.4
7854,92,7,1.986
7855,347.5,799,0.402
7856,242.75,816,0.368
7857,253.25,805,0.39
7858,315.25,789,0.422
7859,347.25,842,0.316
7860,274.75,770,0.46
7861,254.25,810,0.38
7862,229,810,0.38
7863,65.5,8,1.984
7864,257.25,813,0.374
7865,242,760,0.48
7866,258.75,801,0.398
7867,233.75,753,0.494
7868,331,785,0.43
7869,10.25,0,2
7870,7.25,0,2
7871,25.75,1,1.998
7872,17.25,0,2
7873,262.25,806,0.388
7874,8.25,0,2
7875,237,781,0.438
7876,17.75,0,2
7877,49.5,1,1.998
7878,306.25,816,0.368
7879,21.5,1,1.998
7880,246.5,830,0.34
7881,222.25,787,0.426
7882,315.5,780,0.44
7883,37.75,2,1.996
7884,270.25,743,0.514
7885,12.25,0,2
7886,279,796,0.408
7887,35.75,1,1.998
7888,226.25,812,0.376
7889,200.5,812,0.376
7890,318.5,806,0.388
7891,269.75,805,0.39
7892,216.75,773,0.454
7893,36.5,2,1.996
7894,24.25,2,1.996
7895,244,820,0.36
7896,10,0,2
7897,9.75,0,2
7898,238.5,814,0.372
7899,275.25,797,0.406
7900,236.5,790,0.42
7901,247.25,733,0.534
7902,24.25,1,1.998
7903,361.25,796,0.408
7904,246,758,0.484
7905,231,793,0.414
7906,13,0,2
7907,312.75,808,0.384
7908,342.75,798,0.404
7909,212.25,848,0.304
7910,9.75,0,2
7911,263.5,823,0.354
7912,294,789,0.422
7913,257,810,0.38
7914,241,826,0.348
7915,33.5,1,1.998
7916,348,776,0.448
7917,300.75,754,0.492
7918,249,837,0.326
7919,235.75,783,0.434
7920,221,814,0.372
7921,265.25,771,0.458
7922,258.25,763,0.474
7923,252.25,793,0.414
7924,339.25,816,0.368
7925,31.5,2,1.996
7926,241.25,840,0.32
7927,287.25,814,0.372
7928,27,1,1.998
7929,288.5,795,0.41
7930,222.75,783,0.434
7931,35.25,2,1.996
7932,258,825,0.35
7933,277,813,0.374
7934,16,0,2
7935,54.75,5,1.99
7936,196.25,791,0.418
7937,230.5,814,0.372
7938,295.5,760,0.48
7939,233,817,0.366
7940,32,0,2
7941,198.75,751,0.498
7942,303.25,780,0.44
7943,15.5,0,2
7944,226.5,822,0.356
7945,242.5,841,0.318
7946,264.25,816,0.368
7947,283,763,0.474
7948,313.25,826,0.348
7949,19.75,0,2
7950,8,0,2
7951,25.25,1,1.998
7952,8.75,0,2
7953,12,0,2
7954,309,792,0.416
7955,283.75,820,0.36
7956,10.25,0,2
7957,17.25,1,1.998
7958,17.25,0,2
7959,391,785,0.43
7960,20,0,2
7961,235.5,814,0.372
7962,235.75,828,0.344
7963,11.25,0,2
7964,443,833,0.334
7965,264.75,796,0.408
7966,311.5,783,0.434
7967,227.25,829,0.342
7968,194.75,816,0.368
7969,8,0,2
7970,261.75,804,0.392
7971,202.75,795,0.41
7972,7.5,0,2
7973,258,784,0.432
7974,17.75,1,1.998
7975,297.5,791,0.418
7976,333.25,763,0.474
7977,233.75,790,0.42
7978,269.75,744,0.512
7979,257.25,784,0.432
7980,231,806,0.388
7981,11.75,0,2
7982,249,805,0.39
7983,253.25,793,0.414
7984,6.75,0,2
7985,345.75,767,0.466
7986,22.25,1,1.998
7987,357.25,791,0.418
7988,250.5,772,0.456
7989,337,731,0.538
7990,256.5,825,0.35
7991,277.5,779,0.442
7992,361.25,799,0.402
7993,26,0,2
7994,265.25,805,0.39
7995,246.5,794,0.412
7996,319.25,770,0.46
7997,27.75,2,1.996
7998,253.75,805,0.39
7999,214,753,0.494
8000,260,724,0.552
8001,297.25,838,0.324
8002,11.5,0,2
8003,296.75,813,0.374
8004,15.5,0,2
8005,25.5,0,2
8006,264.25,747,0.506
8007,26.5,0,2
8008,11.75,0,2
8009,14.75,0,2
8010,38.25,6,1.988
8011,11.75,0,2
8012,247.75,834,0.332
8013,273,810,0.38
8014,15,1,1.998
8015,14.25,0,2
8016,6.5,0,2
8017,231.25,802,0.396
8018,248.5,773,0.454
8019,12.5,0,2
8020,208,781,0.438
8021,236.25,825,0.35
8022,13,0,2
8023,269,819,0.362
8024,258,786,0.428
8025,270.75,789,0.422
8026,303.75,818,0.364
8027,279.25,777,0.446
8028,218.5,795,0.41
8029,66.5,5,1.99
8030,42.5,1,1.998
8031,343,791,0.418
8032,267.75,815,0.37
8033,7.75,0,2
8034,217,809,0.382
8035,5.75,0,2
8036,12.5,0,2
8037,232.5,766,0.468
8038,7,0,2
8039,14.5,0,2
8040,11.5,0,2
8041,32.5,1,1.998
8042,9.5,0,2
8043,221.75,769,0.462
8044,373,780,0.44
8045,294.25,793,0.414
8046,31,1,1.998
8047,11,0,2
8048,246,807,0.386
8049,283.5,770,0.46
8050,230.75,808,0.384
8051,335.25,774,0.452
8052,77.5,9,1.982
8053,360.75,788,0.424
8054,234,801,0.398
8055,285.25,801,0.398
8056,31.25,0,2
8057,219.5,822,0.356
8058,293.25,775,0.45
8059,251.25,793,0.414
8060,270.5,755,0.49
8061,259.75,794,0.412
8062,5.75,0,2
8063,6.5,0,2
8064,21.75,2,1.996
8065,333.5,773,0.454
8066,8.5,0,2
8067,11,0,2
8068,247.5,794,0.412
8069,4.75,0,2
8070,266.5,784,0.432
8071,330.5,807,0.386
8072,19.5,0,2
8073,220,819,0.362
8074,287.75,790,0.42
8075,222.75,783,0.434
8076,255,798,0.404
8077,223.5,788,0.424
8078,232,768,0.464
8079,273,820,0.36
8080,9,0,2
8081,244.75,800,0.4
8082,239.5,808,0.384
8083,256.5,763,0.474
8084,250,798,0.404
8085,245.25,816,0.368
8086,30.5,0,2
8087,214,756,0.488
8088,293.75,842,0.316
8089,16,0,2
8090,256.75,812,0.376
8091,236.5,781,0.438
8092,17.75,0,2
8093,312,778,0.444
8094,243.75,789,0.422
8095,245.75,799,0.402
8096,233.5,826,0.348
8097,247,772,0.456
8098,10.5,0,2
8099,29,1,1.998
8100,219,819,0.362
8101,232.5,787,0.426
8102,336,794,0.412
8103,292.5,785,0.43
8104,303,804,0.392
8105,281.75,792,0.416
8106,301.75,755,0.49
8107,233,789,0.422
8108,17.25,0,2
8109,291.25,781,0.438
8110,262.75,767,0.466
8111,263.25,800,0.4
8112,255.75,802,0.396
8113,228.75,796,0.408
8114,295.5,769,0.462
8115,243,833,0.334
8116,22.75,0,2
8117,211.5,827,0.346
8118,240,796,0.408
8119,27.75,1,1.998
8120,4.75,0,2
8121,59.5,3,1.994
8122,249,824,0.352
8123,32.75,1,1.998
8124,27.25,1,1.998
8125,31.25,1,1.998
8126,315.5,789,0.422
8127,44.25,4,1.992
8128,276.5,778,0.444
8129,233.75,788,0.424
8130,6,0,2
8131,284.75,831,0.338
8132,2,0,2
8133,11.75,0,2
8134,220.75,850,0.3
8135,275,803,0.394
8136,252.5,776,0.448
8137,406.75,808,0.384
8138,21.75,0,2
8139,282.75,769,0.462
8140,255,795,0.41
8141,287,824,0.352
8142,311,806,0.388
8143,272,801,0.398
8144,4.75,0,2
8145,40.75,2,1.996
8146,201.25,778,0.444
8147,317,824,0.352
8148,43.75,3,1.994
8149,7.75,1,1.998
8150,370.75,782,0.436
8151,225.75,803,0.394
8152,21.5,0,2
8153,9.75,0,2
8154,9.5,1,1.998
8155,11.25,0,2
8156,232.75,718,0.564
8157,15.5,1,1.998
8158,15.75,0,2
8159,293,808,0.384
8160,247.5,805,0.39
8161,208,797,0.406
8162,307.5,778,0.444
8163,27.5,0,2
8164,235.5,756,0.488
8165,9,0,2
8166,267.25,807,0.386
8167,16,0,2
8168,7.25,0,2
8169,278.75,805,0.39
8170,13,0,2
8171,19.5,0,2
8172,218.75,821,0.358
8173,269.5,763,0.474
8174,265,777,0.446
8175,262,789,0.422
8176,12,0,2
8177,270.25,822,0.356
8178,252.5,809,0.382
8179,268.5,765,0.47
8180,264.25,789,0.422
8181,247.75,835,0.33
8182,231,798,0.404
8183,224.75,831,0.338
8184,252.5,757,0.486
8185,251.75,813,0.374
8186,288,769,0.462
8187,267.25,852,0.296
8188,273.5,782,0.436
8189,250.25,771,0.458
8190,302.75,812,0.376
8191,260.75,794,0.412
8192,260.25,808,0.384
8193,309.25,827,0.346
8194,24.25,1,1.998
8195,8.5,0,2
8196,270.25,809,0.382
8197,263.75,819,0.362
8198,252,783,0.434
8199,17.5,0,2
8200,277.5,805,0.39
8201,270,779,0.442
8202,260.25,770,0.46
8203,272.25,771,0.458
8204,335.25,797,0.406
8205,257,813,0.374
8206,340,772,0.456
8207,220.5,806,0.388
8208,237,799,0.402
8209,22.75,0,2
8210,250,809,0.382
8211,254.75,803,0.394
8212,53.5,4,1.992
8213,276,817,0.366
8214,271,812,0.376
8215,214.25,772,0.456
8216,251,843,0.314
8217,274.75,815,0.37
8218,275.5,835,0.33
8219,221.25,818,0.364
8220,19.25,0,2
8221,29.25,0,2
8222,253.75,791,0.418
8223,14,0,2
8224,5.25,0,2
8225,304.25,763,0.474
8226,18,0,2
8227,4.5,0,2
8228,24.25,0,2
8229,272,801,0.398
8230,264.25,770,0.46
8231,228.25,789,0.422
8232,278.75,794,0.412
8233,21.5,0,2
8234,253.5,807,0.386
8235,38.5,1,1.998
8236,37,1,1.998
8237,21.5,0,2
8238,7.5,0,2
8239,234.25,836,0.328
8240,264.25,822,0.356
8241,20.5,0,2
8242,297,776,0.448
8243,19.5,0,2
8244,270,735,0.53
8245,215.75,796,0.408
8246,287.5,754,0.492
8247,37.5,1,1.998
8248,17.5,0,2
8249,16.75,0,2
8250,296.5,780,0.44
8251,231.75,841,0.318
8252,210.75,822,0.356
8253,250.25,748,0.504
8254,25.5,1,1.998
8255,28,2,1.996
8256,34,0,2
8257,321.5,787,0.426
8258,268.25,792,0.416
8259,213.5,781,0.438
8260,297,733,0.534
8261,284.25,805,0.39
8262,288.25,752,0.496
8263,21,0,2
8264,275.25,777,0.446
8265,53.75,5,1.99
8266,209.25,792,0.416
8267,224.25,797,0.406
8268,250.25,796,0.408
8269,258,780,0.44
8270,32.5,2,1.996
8271,35,1,1.998
8272,314.75,781,0.438
8273,7,0,2
8274,272.5,801,0.398
8275,291,782,0.436
8276,277.5,769,0.462
8277,237,818,0.364
8278,262,821,0.358
8279,345.5,793,0.414
8280,8.25,0,2
8281,271.75,773,0.454
8282,238.25,820,0.36
8283,282.5,766,0.468
8284,42.25,3,1.994
8285,277.5,828,0.344
8286,17,0,2
8287,10.25,0,2
8288,219.25,830,0.34
8289,237.75,797,0.406
8290,5.25,0,2
8291,13.5,1,1.998
8292,260.25,836,0.328
8293,265.75,796,0.408
8294,21.5,1,1.998
8295,17.25,0,2
8296,40.75,3,1.994
8297,14.5,0,2
8298,288.75,792,0.416
8299,237,797,0.406
8300,9.5,0,2
8301,16.75,0,2
8302,14,0,2
8303,250.25,788,0.424
8304,254.5,802,0.396
8305,25.5,1,1.998
8306,207.25,834,0.332
8307,25.5,0,2
8308,286.5,769,0.462
8309,306.25,802,0.396
8310,253.25,845,0.31
8311,217.75,832,0.336
8312,234,781,0.438
8313,370,771,0.458
8314,16.25,0,2
8315,257.25,791,0.418
8316,269.25,820,0.36
8317,10.25,0,2
8318,271.75,827,0.346
8319,249.5,797,0.406
8320,299.5,765,0.47
8321,297.25,804,0.392
8322,71.75,6,1.988
8323,270.75,791,0.418
8324,84.25,9,1.982
8325,13,0,2
8326,302,808,0.384
8327,289.5,825,0.35
8328,290.25,795,0.41
8329,14,0,2
8330,240.25,826,0.348
8331,272.75,800,0.4
8332,313.5,769,0.462
8333,281.75,768,0.464
8334,50.5,2,1.996
8335,28.5,0,2
8336,22,0,2
8337,291,763,0.474
8338,256.75,783,0.434
8339,245.75,777,0.446
8340,52.25,1,1.998
8341,252.75,789,0.422
8342,7.75,0,2
8343,231.75,805,0.39
8344,233.5,799,0.402
8345,10,0,2
8346,222.25,816,0.368
8347,17.75,0,2
8348,21.25,1,1.998
8349,242.75,803,0.394
8350,224.75,803,0.394
8351,24.5,1,1.998
8352,236.5,736,0.528
8353,257.75,749,0.502
8354,20.75,0,2
8355,257.75,796,0.408
8356,250.5,819,0.362
8357,251.5,831,0.338
8358,370.5,779,0.442
8359,262.5,733,0.534
8360,270.75,806,0.388
8361,243.25,787,0.426
8362,277.25,789,0.422
8363,14,2,1.996
8364,10.75,0,2
8365,194.75,812,0.376
8366,259.5,836,0.328
8367,218,806,0.388
8368,8.75,0,2
8369,252,784,0.432
8370,232,789,0.422
8371,7.75,0,2
8372,266.25,723,0.554
8373,26.25,0,2
8374,13.75,0,2
8375,262.75,812,0.376
8376,8.25,0,2
8377,306.5,821,0.358
8378,337.75,818,0.364
8379,260.25,776,0.448
8380,230.75,773,0.454
8381,330.25,788,0.424
8382,241.75,783,0.434
8383,316.25,790,0.42
8384,210.75,809,0.382
8385,246.75,802,0.396
8386,238.75,768,0.464
8387,284.75,756,0.488
8388,307.75,805,0.39
8389,247.5,793,0.414
8390,273,804,0.392
8391,274,792,0.416
8392,295.75,720,0.56
8393,17.5,1,1.998
8394,40.25,4,1.992
8395,236,787,0.426
8396,41.5,1,1.998
8397,249.5,770,0.46
8398,11.25,0,2
8399,27,2,1.996
8400,211.75,811,0.378
8401,275.5,757,0.486
8402,269.25,820,0.36
8403,28.75,0,2
8404,274.75,798,0.404
8405,272,821,0.358
8406,8.5,0,2
8407,24.5,2,1.996
8408,20.75,1,1.998
8409,11,0,2
8410,243.25,780,0.44
8411,20.75,1,1.998
8412,16.25,0,2
8413,5.25,0,2
8414,23,0,2
8415,236.75,779,0.442
8416,233.75,801,0.398
8417,45.75,3,1.994
8418,285.25,802,0.396
8419,8.25,0,2
8420,15.5,0,2
8421,305.5,816,0.368
8422,238,794,0.412
8423,284.5,811,0.378
8424,251,780,0.44
8425,11.75,0,2
8426,242.75,749,0.502
8427,48.25,6,1.988
8428,266.5,714,0.572
8429,192.25,770,0.46
8430,211.5,830,0.34
8431,8.5,1,1.998
8432,254.25,837,0.326
8433,243.5,821,0.358
8434,299,774,0.452
8435,267.5,823,0.354
8436,269.25,824,0.352
8437,25.75,0,2
8438,80.5,8,1.984
8439,43,1,1.998
8440,280,808,0.384
8441,10.75,0,2
8442,255.25,800,0.4
8443,264.5,809,0.382
8444,216.25,832,0.336
8445,16.75,0,2
8446,242.75,803,0.394
8447,261.75,841,0.318
8448,52.75,10,1.98
8449,274,791,0.418
8450,38,2,1.996
8451,24,1,1.998
8452,251.75,794,0.412
8453,220,803,0.394
8454,263.75,813,0.374
8455,271.25,798,0.404
8456,22.75,1,1.998
8457,232.5,815,0.37
8458,257.5,770,0.46
8459,319,814,0.372
8460,19.75,0,2
8461,278.75,792,0.416
8462,261,832,0.336
8463,15.75,0,2
8464,245.25,789,0.422
8465,17.5,0,2
8466,262.25,772,0.456
8467,297.75,839,0.322
8468,259.75,757,0.486
8469,288.25,800,0.4
8470,298.75,817,0.366
8471,16.25,0,2
8472,226.25,800,0.4
8473,258.5,827,0.346
8474,265.75,773,0.454
8475,52.25,2,1.996
8476,11.25,0,2
8477,17.75,0,2
8478,267.25,791,0.418
8479,18.5,0,2
8480,21.75,0,2
8481,241,804,0.392
8482,22.25,1,1.998
8483,288.25,834,0.332
8484,32.75,2,1.996
8485,273.25,803,0.394
8486,285.25,827,0.346
8487,60,2,1.996
8488,26.5,0,2
8489,19,0,2
8490,352,803,0.394
8491,269,750,0.5
8492,34,1,1.998
8493,14,0,2
8494,21.5,0,2
8495,290.5,775,0.45
8496,45.25,6,1.988
8497,263,794,0.412
8498,300.5,839,0.322
8499,375.75,822,0.356
8500,242.5,778,0.444
8501,235.5,820,0.36
8502,225.25,818,0.364
8503,19.5,0,2
8504,258.75,815,0.37
8505,55.25,5,1.99
8506,310.5,822,0.356
8507,247.75,815,0.37
8508,244,797,0.406
8509,10.25,0,2
8510,217,840,0.32
8511,298.5,779,0.442
8512,16,0,2
8513,345.5,810,0.38
8514,319,823,0.354
8515,255.25,775,0.45
8516,26,2,1.996
8517,14.75,0,2
8518,307.5,805,0.39
8519,305,733,0.534
8520,5.75,0,2
8521,22.25,0,2
8522,14.75,0,2
8523,199.5,764,0.472
8524,322.25,758,0.484
8525,297,779,0.442
8526,235.75,817,0.366
8527,264.25,768,0.464
8528,13,0,2
8529,30.25,1,1.998
8530,221.5,794,0.412
8531,267.25,807,0.386
8532,48.5,3,1.994
8533,225.5,808,0.384
8534,295.25,783,0.434
8535,3,0,2
8536,303.75,761,0.478
8537,266.5,780,0.44
8538,283.5,835,0.33
8539,248.25,812,0.376
8540,5,0,2
8541,24.25,1,1.998
8542,276.5,790,0.42
8543,268.5,825,0.35
8544,52.5,5,1.99
8545,271,835,0.33
8546,23,4,1.992
8547,242.25,799,0.402
8548,49.75,4,1.992
8549,321.25,804,0.392
8550,253.25,776,0.448
8551,299.5,768,0.464
8552,26,1,1.998
8553,13.25,0,2
8554,291.25,787,0.426
8555,272.25,835,0.33
8556,15.5,0,2
8557,231,818,0.364
8558,269,809,0.382
8559,268.75,835,0.33
8560,10,0,2
8561,311.5,804,0.392
8562,275,759,0.482
8563,23.25,2,1.996
8564,280,762,0.476
8565,248.75,715,0.57
8566,253.25,795,0.41
8567,227.25,786,0.428
8568,243.5,815,0.37
8569,317,821,0.358
8570,29,1,1.998
8571,240,823,0.354
8572,27.75,2,1.996
8573,29.75,1,1.998
8574,232.25,758,0.484
8575,234.75,766,0.468
8576,244.5,785,0.43
8577,36,1,1.998
8578,40.5,2,1.996
8579,51.25,4,1.992
8580,234,792,0.416
8581,9.75,0,2
8582,23.5,0,2
8583,15.75,0,2
8584,329.5,850,0.3
8585,231.75,782,0.436
8586,17,0,2
8587,16,0,2
8588,293.25,782,0.436
8589,253.75,772,0.456
8590,12.75,0,2
8591,253.25,781,0.438
8592,238.25,830,0.34
8593,299,816,0.368
8594,28.75,2,1.996
8595,238.75,828,0.344
8596,275,763,0.474
8597,35,0,2
8598,12.5,0,2
8599,12.5,0,2
8600,227.5,790,0.42
8601,257,818,0.364
8602,240.25,824,0.352
8603,256.25,821,0.358
8604,211.25,796,0.408
8605,268.5,811,0.378
8606,239.25,823,0.354
8607,13,0,2
8608,14.75,0,2
8609,37.5,1,1.998
8610,248.75,749,0.502
8611,266.5,772,0.456
8612,264.25,787,0.426
8613,68,3,1.994
8614,308,808,0.384
8615,34.25,1,1.998
8616,66,3,1.994
8617,15.5,0,2
8618,254.5,834,0.332
8619,285.25,822,0.356
8620,329.5,771,0.458
8621,272,799,0.402
8622,252.25,730,0.54
8623,257,813,0.374
8624,226.25,829,0.342
8625,227,796,0.408
8626,241.25,782,0.436
8627,256.5,793,0.414
8628,17.5,0,2
8629,74.5,10,1.98
8630,267.5,766,0.468
8631,262.25,810,0.38
8632,233,806,0.388
8633,297.5,802,0.396
8634,226.5,834,0.332
8635,270.5,812,0.376
8636,321.5,800,0.4
8637,294.25,783,0.434
8638,404.25,806,0.388
8639,8.25,0,2
8640,224.25,775,0.45
8641,298.5,791,0.418
8642,255.25,801,0.398
8643,310.75,777,0.446
8644,307.25,825,0.35
8645,9.25,0,2
8646,2.5,0,2
8647,245.75,788,0.424
8648,286.75,806,0.388
8649,245.25,767,0.466
8650,14.25,0,2
8651,259,777,0.446
8652,314.25,788,0.424
8653,286,826,0.348
8654,291.25,794,0.412
8655,302.75,791,0.418
8656,299.5,811,0.378
8657,23,0,2
8658,7.75,0,2
8659,261,809,0.382
8660,20.5,0,2
8661,12,0,2
8662,256.5,789,0.422
8663,341,797,0.406
8664,337.5,787,0.426
8665,29.75,1,1.998
8666,264.5,806,0.388
8667,21,0,2
8668,7.25,0,2
8669,361.75,773,0.454
8670,282.5,842,0.316
8671,280.25,784,0.432
8672,231.75,797,0.406
8673,10.75,0,2
8674,32,3,1.994
8675,5.25,0,2
8676,249,804,0.392
8677,256.75,733,0.534
8678,289,794,0.412
8679,240.75,802,0.396
8680,199.25,787,0.426
8681,226.75,815,0.37
8682,297,801,0.398
8683,302.75,770,0.46
8684,287.25,777,0.446
8685,298.5,793,0.414
8686,269.25,816,0.368
8687,269.5,802,0.396
8688,244,783,0.434
8689,24.25,1,1.998
8690,192,789,0.422
8691,19.25,0,2
8692,26.25,0,2
8693,248.5,809,0.382
8694,272.75,800,0.4
8695,245.5,780,0.44
8696,296.25,766,0.468
8697,11.5,0,2
8698,33,1,1.998
8699,22.5,0,2
8700,239,771,0.458
8701,16.5,1,1.998
8702,219.75,790,0.42
8703,234,817,0.366
8704,7,0,2
8705,303.75,789,0.422
8706,295.25,803,0.394
8707,312.25,822,0.356
8708,273.75,780,0.44
8709,260.75,777,0.446
8710,273.75,827,0.346
8711,258.25,764,0.472
8712,4.75,0,2
8713,275.5,768,0.464
8714,255.25,812,0.376
8715,16.25,0,2
8716,255,752,0.496
8717,263.5,800,0.4
8718,323,744,0.512
8719,247.5,753,0.494
8720,233.25,787,0.426
8721,7.25,0,2
8722,328,790,0.42
8723,236,795,0.41
8724,13.75,0,2
8725,4.25,0,2
8726,12.5,0,2
8727,213.75,832,0.336
8728,255.25,806,0.388
8729,246.75,797,0.406
8730,49.75,0,2
