r.num,Duration,Epidemic,Rt,ep_high,ep_low,
2939,11.75,0.00,2.03,0.00,0.00,
2940,214.50,702.00,0.43,454.00,248.00,
2941,281.25,682.00,0.46,454.00,228.00,
2942,330.75,693.00,0.42,451.00,242.00,
2943,309.00,667.00,0.46,442.00,225.00,
2944,251.50,741.00,0.36,482.00,259.00,
2945,273.75,681.00,0.45,423.00,258.00,
2946,240.00,632.00,0.55,418.00,214.00,
2947,231.50,723.00,0.38,467.00,256.00,
2948,216.25,698.00,0.40,439.00,259.00,
2949,295.75,652.00,0.49,404.00,248.00,
2950,78.00,6.00,2.00,3.00,3.00,
2951,5.25,0.00,2.03,0.00,0.00,
2952,37.50,5.00,2.00,2.00,3.00,
2953,235.00,637.00,0.51,420.00,217.00,
2954,258.00,713.00,0.36,459.00,254.00,
2955,247.75,692.00,0.43,459.00,233.00,
2956,21.00,1.00,1.99,1.00,0.00,
2957,348.75,695.00,0.44,421.00,274.00,
2958,332.00,676.00,0.46,433.00,243.00,
2959,240.25,686.00,0.46,429.00,257.00,
2960,28.75,1.00,1.96,0.00,1.00,
2961,234.75,686.00,0.46,459.00,227.00,
2962,307.75,631.00,0.52,391.00,240.00,
2963,10.00,1.00,2.05,1.00,0.00,
2964,279.25,703.00,0.45,479.00,224.00,
2965,242.50,681.00,0.44,452.00,229.00,
2966,16.25,0.00,2.02,0.00,0.00,
2967,112.75,21.00,1.95,14.00,7.00,
2968,58.25,5.00,1.99,5.00,0.00,
2969,15.75,2.00,1.98,2.00,0.00,
2970,272.25,672.00,0.47,426.00,246.00,
2971,312.75,651.00,0.49,409.00,242.00,
2972,252.00,695.00,0.43,446.00,249.00,
2973,281.00,662.00,0.49,418.00,244.00,
2974,395.25,700.00,0.40,429.00,271.00,
2975,238.25,692.00,0.41,446.00,246.00,
2976,265.25,689.00,0.46,438.00,251.00,
2977,40.50,3.00,2.00,2.00,1.00,
2978,224.00,714.00,0.39,439.00,275.00,
2979,55.75,11.00,1.97,8.00,3.00,
2980,8.50,1.00,2.04,1.00,0.00,
2981,312.25,639.00,0.52,404.00,235.00,
2982,243.75,701.00,0.44,444.00,257.00,
2983,265.25,683.00,0.43,447.00,236.00,
2984,263.50,701.00,0.44,427.00,274.00,
2985,309.25,646.00,0.52,425.00,221.00,
2986,282.50,686.00,0.43,441.00,245.00,
2987,249.50,724.00,0.38,469.00,255.00,
2988,233.25,626.00,0.52,404.00,222.00,
2989,273.75,744.00,0.36,458.00,286.00,
2990,8.00,0.00,2.00,0.00,0.00,
2991,21.50,0.00,2.04,0.00,0.00,
2992,264.75,720.00,0.40,468.00,252.00,
2993,259.00,707.00,0.41,447.00,260.00,
2994,221.50,677.00,0.47,432.00,245.00,
2995,229.25,725.00,0.36,460.00,265.00,
2996,290.75,718.00,0.41,422.00,296.00,
2997,243.75,701.00,0.43,435.00,266.00,
2998,36.75,1.00,1.97,0.00,1.00,
2999,239.50,661.00,0.47,410.00,251.00,
3000,313.25,658.00,0.50,441.00,217.00,
3001,238.00,722.00,0.37,452.00,270.00,
3002,243.50,718.00,0.40,448.00,270.00,
3003,268.75,693.00,0.45,424.00,269.00,
3004,275.75,651.00,0.47,415.00,236.00,
3005,233.75,647.00,0.53,423.00,224.00,
3006,263.50,686.00,0.44,432.00,254.00,
3007,12.25,0.00,1.96,0.00,0.00,
3008,41.75,6.00,1.95,4.00,2.00,
3009,14.50,0.00,1.98,0.00,0.00,
3010,273.75,695.00,0.45,426.00,269.00,
3011,318.25,702.00,0.41,419.00,283.00,
3012,52.75,0.00,1.96,0.00,0.00,
3013,219.75,683.00,0.47,452.00,231.00,
3014,370.75,695.00,0.44,447.00,248.00,
3015,353.75,689.00,0.43,441.00,248.00,
3016,5.25,0.00,2.00,0.00,0.00,
3017,325.00,679.00,0.42,420.00,259.00,
3018,7.50,0.00,2.03,0.00,0.00,
3019,220.50,652.00,0.48,415.00,237.00,
3020,362.75,662.00,0.49,426.00,236.00,
3021,227.00,683.00,0.44,461.00,222.00,
3022,45.75,1.00,2.02,1.00,0.00,
3023,236.50,674.00,0.47,440.00,234.00,
3024,406.25,684.00,0.47,445.00,239.00,
3025,11.50,0.00,1.99,0.00,0.00,
3026,318.50,648.00,0.49,436.00,212.00,
3027,246.00,672.00,0.45,428.00,244.00,
3028,5.25,0.00,2.02,0.00,0.00,
3029,241.00,710.00,0.39,434.00,276.00,
3030,18.00,0.00,2.00,0.00,0.00,
3031,277.75,722.00,0.37,468.00,254.00,
3032,35.75,3.00,1.99,1.00,2.00,
3033,287.25,669.00,0.49,439.00,230.00,
3034,277.50,693.00,0.42,429.00,264.00,
3035,264.25,703.00,0.41,441.00,262.00,
3036,6.25,0.00,2.05,0.00,0.00,
3037,268.00,645.00,0.49,412.00,233.00,
3038,290.25,664.00,0.51,437.00,227.00,
3039,285.00,714.00,0.39,472.00,242.00,
3040,58.00,7.00,2.02,5.00,2.00,
3041,12.25,1.00,2.02,1.00,0.00,
3042,289.75,700.00,0.41,443.00,257.00,
3043,293.75,648.00,0.53,407.00,241.00,
3044,228.00,703.00,0.40,441.00,262.00,
3045,208.50,639.00,0.52,404.00,235.00,
3046,6.75,0.00,1.99,0.00,0.00,
3047,344.75,657.00,0.50,444.00,213.00,
3048,287.75,629.00,0.53,412.00,217.00,
3049,284.25,660.00,0.51,421.00,239.00,
3050,251.75,685.00,0.43,432.00,253.00,
3051,207.00,650.00,0.50,410.00,240.00,
3052,220.50,665.00,0.49,422.00,243.00,
3053,11.25,0.00,2.00,0.00,0.00,
3054,235.75,690.00,0.41,425.00,265.00,
3055,319.25,684.00,0.46,440.00,244.00,
3056,244.75,651.00,0.51,422.00,229.00,
3057,7.00,1.00,1.96,1.00,0.00,
3058,277.00,626.00,0.56,402.00,224.00,
3059,267.25,720.00,0.39,451.00,269.00,
3060,224.00,703.00,0.41,450.00,253.00,
3061,302.25,662.00,0.48,429.00,233.00,
3062,15.75,1.00,2.01,0.00,1.00,
3063,24.50,0.00,1.99,0.00,0.00,
3064,8.75,0.00,2.03,0.00,0.00,
3065,251.50,692.00,0.42,446.00,246.00,
3066,56.00,4.00,2.01,3.00,1.00,
3067,259.50,673.00,0.45,427.00,246.00,
3068,13.75,0.00,2.03,0.00,0.00,
3069,45.25,4.00,2.02,3.00,1.00,
3070,4.00,0.00,2.02,0.00,0.00,
3071,6.50,0.00,1.99,0.00,0.00,
3072,227.50,687.00,0.46,446.00,241.00,
3073,182.75,680.00,0.47,441.00,239.00,
3074,384.75,652.00,0.49,430.00,222.00,
3075,223.00,749.00,0.35,460.00,289.00,
3076,257.50,610.00,0.56,401.00,209.00,
3077,223.75,702.00,0.42,446.00,256.00,
3078,262.50,658.00,0.47,446.00,212.00,
3079,22.00,1.00,2.01,0.00,1.00,
3080,336.00,634.00,0.54,396.00,238.00,
3081,265.50,666.00,0.46,436.00,230.00,
3082,29.50,1.00,2.02,1.00,0.00,
3083,10.75,0.00,1.96,0.00,0.00,
3084,21.25,0.00,2.00,0.00,0.00,
3085,238.00,683.00,0.46,428.00,255.00,
3086,207.00,710.00,0.38,429.00,281.00,
3087,225.00,693.00,0.44,443.00,250.00,
3088,245.50,695.00,0.42,450.00,245.00,
3089,227.75,699.00,0.42,439.00,260.00,
3090,9.50,0.00,2.03,0.00,0.00,
3091,233.00,675.00,0.46,421.00,254.00,
3092,86.75,12.00,2.03,9.00,3.00,
3093,304.00,727.00,0.40,450.00,277.00,
3094,292.25,657.00,0.48,420.00,237.00,
3095,265.25,641.00,0.52,403.00,238.00,
3096,278.25,684.00,0.47,440.00,244.00,
3097,224.75,756.00,0.32,486.00,270.00,
3098,238.75,714.00,0.40,472.00,242.00,
3099,10.75,0.00,2.02,0.00,0.00,
3100,16.75,0.00,1.98,0.00,0.00,
3101,7.50,0.00,2.02,0.00,0.00,
3102,271.00,697.00,0.42,423.00,274.00,
3103,243.75,709.00,0.39,448.00,261.00,
3104,233.50,697.00,0.42,444.00,253.00,
3105,31.50,2.00,1.97,2.00,0.00,
3106,54.00,5.00,1.94,4.00,1.00,
3107,10.25,0.00,1.96,0.00,0.00,
3108,31.75,0.00,2.00,0.00,0.00,
3109,197.50,694.00,0.42,452.00,242.00,
3110,234.00,688.00,0.44,440.00,248.00,
3111,291.75,663.00,0.45,416.00,247.00,
3112,241.50,704.00,0.38,431.00,273.00,
3113,12.00,0.00,1.99,0.00,0.00,
3114,241.00,724.00,0.38,441.00,283.00,
3115,236.75,677.00,0.45,445.00,232.00,
3116,24.25,3.00,2.01,3.00,0.00,
3117,256.00,674.00,0.45,426.00,248.00,
3118,239.00,647.00,0.48,442.00,205.00,
3119,385.00,664.00,0.45,423.00,241.00,
3120,12.00,0.00,2.05,0.00,0.00,
3121,247.00,612.00,0.55,386.00,226.00,
3122,11.75,0.00,2.06,0.00,0.00,
3123,25.25,1.00,2.06,0.00,1.00,
3124,231.50,727.00,0.39,471.00,256.00,
3125,14.50,0.00,2.01,0.00,0.00,
3126,296.25,640.00,0.50,404.00,236.00,
3127,269.50,693.00,0.45,425.00,268.00,
3128,294.50,622.00,0.56,403.00,219.00,
3129,13.25,0.00,2.02,0.00,0.00,
3130,221.00,695.00,0.42,445.00,250.00,
3131,319.50,630.00,0.53,407.00,223.00,
3132,300.75,698.00,0.41,446.00,252.00,
3133,268.25,702.00,0.40,468.00,234.00,
3134,268.25,716.00,0.37,458.00,258.00,
3135,255.25,665.00,0.48,427.00,238.00,
3136,236.25,661.00,0.49,421.00,240.00,
3137,21.50,1.00,1.98,1.00,0.00,
3138,6.75,0.00,2.06,0.00,0.00,
3139,285.25,677.00,0.46,440.00,237.00,
3140,208.50,674.00,0.47,418.00,256.00,
3141,273.75,665.00,0.48,419.00,246.00,
3142,23.50,0.00,2.01,0.00,0.00,
3143,317.50,690.00,0.43,440.00,250.00,
3144,217.25,703.00,0.41,440.00,263.00,
3145,49.75,2.00,1.94,2.00,0.00,
3146,249.75,714.00,0.40,437.00,277.00,
3147,322.50,651.00,0.47,422.00,229.00,
3148,232.50,702.00,0.41,463.00,239.00,
3149,279.50,609.00,0.57,400.00,209.00,
3150,300.75,706.00,0.41,444.00,262.00,
3151,9.25,0.00,2.04,0.00,0.00,
3152,14.00,2.00,2.00,2.00,0.00,
3153,23.25,1.00,2.06,0.00,1.00,
3154,21.25,1.00,2.01,1.00,0.00,
3155,211.75,668.00,0.48,460.00,208.00,
3156,23.25,2.00,1.97,2.00,0.00,
3157,50.50,9.00,2.05,7.00,2.00,
3158,259.75,717.00,0.38,471.00,246.00,
3159,19.75,1.00,2.04,1.00,0.00,
3160,220.75,697.00,0.41,424.00,273.00,
3161,21.00,1.00,2.00,1.00,0.00,
3162,7.75,0.00,1.91,0.00,0.00,
3163,256.75,689.00,0.45,441.00,248.00,
3164,252.00,691.00,0.44,446.00,245.00,
3165,17.75,0.00,2.04,0.00,0.00,
3166,30.25,2.00,2.02,2.00,0.00,
3167,336.25,659.00,0.52,432.00,227.00,
3168,10.00,1.00,2.01,1.00,0.00,
3169,248.25,694.00,0.43,446.00,248.00,
3170,279.50,676.00,0.45,433.00,243.00,
3171,263.50,659.00,0.48,426.00,233.00,
3172,272.50,722.00,0.40,440.00,282.00,
3173,218.50,674.00,0.44,440.00,234.00,
3174,3.75,0.00,2.02,0.00,0.00,
3175,258.25,702.00,0.44,445.00,257.00,
3176,265.00,695.00,0.41,465.00,230.00,
3177,245.25,705.00,0.39,424.00,281.00,
3178,75.00,3.00,1.94,2.00,1.00,
3179,19.00,0.00,2.04,0.00,0.00,
3180,252.00,689.00,0.41,426.00,263.00,
3181,284.25,695.00,0.41,447.00,248.00,
3182,284.25,667.00,0.47,424.00,243.00,
3183,184.50,689.00,0.42,427.00,262.00,
3184,34.00,1.00,2.05,1.00,0.00,
3185,254.75,669.00,0.47,439.00,230.00,
3186,16.75,1.00,2.00,1.00,0.00,
3187,272.75,702.00,0.42,449.00,253.00,
3188,14.50,1.00,1.99,0.00,1.00,
3189,25.00,3.00,2.02,1.00,2.00,
3190,300.75,660.00,0.48,403.00,257.00,
3191,29.75,1.00,2.01,0.00,1.00,
3192,22.75,0.00,2.01,0.00,0.00,
3193,21.25,0.00,1.99,0.00,0.00,
3194,309.75,636.00,0.53,427.00,209.00,
3195,117.00,18.00,2.00,15.00,3.00,
3196,209.50,632.00,0.54,418.00,214.00,
3197,234.25,682.00,0.46,431.00,251.00,
3198,345.50,709.00,0.41,457.00,252.00,
3199,292.00,682.00,0.46,444.00,238.00,
3200,250.50,679.00,0.44,428.00,251.00,
3201,283.00,670.00,0.47,445.00,225.00,
3202,16.00,0.00,2.00,0.00,0.00,
3203,25.50,1.00,1.99,1.00,0.00,
3204,335.00,647.00,0.49,413.00,234.00,
3205,235.00,677.00,0.45,424.00,253.00,
3206,197.00,700.00,0.42,448.00,252.00,
3207,8.00,0.00,2.01,0.00,0.00,
3208,13.75,0.00,1.97,0.00,0.00,
3209,40.50,2.00,1.98,2.00,0.00,
3210,12.75,1.00,2.03,1.00,0.00,
3211,35.50,1.00,1.96,1.00,0.00,
3212,237.75,707.00,0.37,443.00,264.00,
3213,281.25,668.00,0.46,447.00,221.00,
3214,6.75,0.00,2.00,0.00,0.00,
3215,28.25,1.00,1.99,0.00,1.00,
3216,58.25,7.00,1.96,5.00,2.00,
3217,289.50,612.00,0.58,393.00,219.00,
3218,13.50,0.00,2.00,0.00,0.00,
3219,233.50,729.00,0.38,454.00,275.00,
3220,185.75,652.00,0.52,419.00,233.00,
3221,267.00,701.00,0.40,460.00,241.00,
3222,304.25,627.00,0.54,407.00,220.00,
3223,227.50,660.00,0.50,439.00,221.00,
3224,285.25,671.00,0.48,416.00,255.00,
3225,249.75,664.00,0.47,442.00,222.00,
3226,7.75,0.00,1.98,0.00,0.00,
3227,234.75,704.00,0.40,433.00,271.00,
3228,283.75,670.00,0.47,442.00,228.00,
3229,224.00,693.00,0.42,462.00,231.00,
3230,11.75,1.00,2.03,0.00,1.00,
3231,255.25,715.00,0.39,469.00,246.00,
3232,265.50,623.00,0.56,392.00,231.00,
3233,268.75,676.00,0.46,424.00,252.00,
3234,257.75,627.00,0.56,411.00,216.00,
3235,217.00,685.00,0.44,427.00,258.00,
3236,265.50,694.00,0.40,445.00,249.00,
3237,229.00,663.00,0.47,419.00,244.00,
3238,240.25,679.00,0.45,427.00,252.00,
3239,302.50,664.00,0.49,410.00,254.00,
3240,213.00,700.00,0.42,476.00,224.00,
3241,6.75,0.00,2.02,0.00,0.00,
3242,280.75,693.00,0.42,448.00,245.00,
3243,351.25,652.00,0.49,423.00,229.00,
3244,231.75,714.00,0.40,450.00,264.00,
3245,271.50,682.00,0.44,440.00,242.00,
3246,280.00,706.00,0.42,451.00,255.00,
3247,258.25,658.00,0.49,424.00,234.00,
3248,8.75,0.00,1.99,0.00,0.00,
3249,323.50,665.00,0.47,441.00,224.00,
3250,307.50,661.00,0.50,433.00,228.00,
3251,32.50,1.00,1.95,0.00,1.00,
3252,269.75,701.00,0.44,456.00,245.00,
3253,221.25,701.00,0.44,454.00,247.00,
3254,230.25,701.00,0.40,458.00,243.00,
3255,18.25,0.00,2.00,0.00,0.00,
3256,176.75,671.00,0.47,418.00,253.00,
3257,24.00,1.00,1.98,1.00,0.00,
3258,267.00,728.00,0.36,457.00,271.00,
3259,16.50,0.00,1.95,0.00,0.00,
3260,304.75,710.00,0.40,437.00,273.00,
3261,265.25,666.00,0.46,447.00,219.00,
3262,284.25,644.00,0.50,387.00,257.00,
3263,270.25,707.00,0.42,454.00,253.00,
3264,20.00,0.00,2.00,0.00,0.00,
3265,271.25,691.00,0.45,445.00,246.00,
3266,279.25,700.00,0.43,450.00,250.00,
3267,291.25,699.00,0.42,435.00,264.00,
3268,252.00,703.00,0.42,453.00,250.00,
3269,304.25,689.00,0.44,429.00,260.00,
3270,235.75,693.00,0.40,424.00,269.00,
3271,245.25,734.00,0.35,457.00,277.00,
3272,13.25,0.00,1.98,0.00,0.00,
3273,32.00,1.00,1.97,0.00,1.00,
3274,293.25,715.00,0.40,445.00,270.00,
3275,39.75,4.00,1.98,3.00,1.00,
3276,9.75,0.00,2.00,0.00,0.00,
3277,228.75,707.00,0.38,460.00,247.00,
3278,239.00,673.00,0.46,439.00,234.00,
3279,274.25,697.00,0.42,440.00,257.00,
3280,279.50,702.00,0.44,445.00,257.00,
3281,313.50,705.00,0.43,444.00,261.00,
3282,44.25,2.00,2.01,2.00,0.00,
3283,268.00,680.00,0.45,428.00,252.00,
3284,32.25,2.00,2.03,2.00,0.00,
3285,217.50,667.00,0.46,428.00,239.00,
3286,267.75,699.00,0.44,428.00,271.00,
3287,239.00,695.00,0.41,441.00,254.00,
3288,254.50,693.00,0.43,426.00,267.00,
3289,12.50,0.00,2.01,0.00,0.00,
3290,282.00,658.00,0.47,420.00,238.00,
3291,289.00,688.00,0.44,440.00,248.00,
3292,219.75,733.00,0.39,458.00,275.00,
3293,245.50,677.00,0.45,415.00,262.00,
3294,233.25,664.00,0.48,429.00,235.00,
3295,268.25,713.00,0.36,459.00,254.00,
3296,33.75,2.00,1.99,1.00,1.00,
3297,238.50,681.00,0.44,451.00,230.00,
3298,14.00,0.00,2.01,0.00,0.00,
3299,336.25,647.00,0.54,446.00,201.00,
3300,21.25,1.00,2.00,1.00,0.00,
3301,207.25,683.00,0.48,424.00,259.00,
3302,129.25,16.00,1.94,11.00,5.00,
3303,268.25,718.00,0.41,443.00,275.00,
3304,279.25,735.00,0.36,470.00,265.00,
3305,215.50,713.00,0.39,456.00,257.00,
3306,269.25,665.00,0.49,426.00,239.00,
3307,250.75,681.00,0.46,441.00,240.00,
3308,230.25,658.00,0.48,421.00,237.00,
3309,254.25,691.00,0.43,447.00,244.00,
3310,354.00,650.00,0.50,420.00,230.00,
3311,313.75,670.00,0.46,414.00,256.00,
3312,251.75,688.00,0.44,429.00,259.00,
3313,292.25,642.00,0.50,404.00,238.00,
3314,8.25,0.00,2.06,0.00,0.00,
3315,226.00,687.00,0.41,451.00,236.00,
3316,255.50,671.00,0.46,424.00,247.00,
3317,265.50,692.00,0.44,408.00,284.00,
3318,9.75,0.00,1.99,0.00,0.00,
3319,313.25,694.00,0.44,463.00,231.00,
3320,286.00,715.00,0.39,460.00,255.00,
3321,373.75,673.00,0.45,415.00,258.00,
3322,24.50,0.00,2.00,0.00,0.00,
3323,240.00,692.00,0.46,428.00,264.00,
3324,211.75,689.00,0.43,444.00,245.00,
3325,219.00,687.00,0.43,424.00,263.00,
3326,17.00,0.00,2.06,0.00,0.00,
3327,256.25,731.00,0.35,468.00,263.00,
3328,264.50,687.00,0.43,420.00,267.00,
3329,299.25,710.00,0.39,447.00,263.00,
3330,17.00,0.00,1.98,0.00,0.00,
3331,37.00,1.00,1.96,1.00,0.00,
3332,9.25,0.00,2.01,0.00,0.00,
3333,254.50,652.00,0.56,427.00,225.00,
3334,281.00,752.00,0.33,460.00,292.00,
3335,219.00,663.00,0.49,423.00,240.00,
3336,249.00,667.00,0.48,407.00,260.00,
3337,39.75,1.00,1.98,1.00,0.00,
3338,220.50,700.00,0.42,435.00,265.00,
3339,220.00,695.00,0.42,457.00,238.00,
3340,290.00,690.00,0.44,440.00,250.00,
3341,239.25,658.00,0.47,432.00,226.00,
3342,206.50,734.00,0.36,453.00,281.00,
3343,229.00,668.00,0.47,429.00,239.00,
3344,253.75,686.00,0.46,432.00,254.00,
3345,293.50,697.00,0.41,412.00,285.00,
3346,45.50,7.00,2.00,6.00,1.00,
3347,339.00,702.00,0.42,418.00,284.00,
3348,235.50,681.00,0.43,409.00,272.00,
3349,372.25,632.00,0.51,406.00,226.00,
3350,267.25,711.00,0.41,454.00,257.00,
3351,214.75,682.00,0.43,438.00,244.00,
3352,260.25,681.00,0.45,434.00,247.00,
3353,10.50,0.00,2.05,0.00,0.00,
3354,379.00,680.00,0.44,425.00,255.00,
3355,237.00,683.00,0.45,438.00,245.00,
3356,43.50,1.00,2.01,0.00,1.00,
3357,10.00,0.00,2.00,0.00,0.00,
3358,355.00,628.00,0.59,402.00,226.00,
3359,17.50,0.00,1.98,0.00,0.00,
3360,314.25,707.00,0.43,456.00,251.00,
3361,316.00,640.00,0.53,395.00,245.00,
3362,258.50,683.00,0.43,440.00,243.00,
3363,325.25,616.00,0.54,394.00,222.00,
3364,251.00,711.00,0.39,448.00,263.00,
3365,74.00,7.00,1.98,5.00,2.00,
3366,17.75,2.00,1.92,2.00,0.00,
3367,362.00,720.00,0.40,461.00,259.00,
3368,10.25,0.00,1.99,0.00,0.00,
3369,297.25,703.00,0.43,451.00,252.00,
3370,264.00,693.00,0.42,456.00,237.00,
3371,276.25,680.00,0.47,429.00,251.00,
3372,44.75,2.00,2.01,1.00,1.00,
3373,274.00,683.00,0.43,431.00,252.00,
3374,7.50,0.00,2.02,0.00,0.00,
3375,4.50,0.00,2.06,0.00,0.00,
3376,274.75,643.00,0.50,419.00,224.00,
3377,14.50,0.00,1.99,0.00,0.00,
3378,295.50,683.00,0.43,454.00,229.00,
3379,278.50,679.00,0.44,419.00,260.00,
3380,266.75,691.00,0.43,431.00,260.00,
3381,22.00,0.00,2.00,0.00,0.00,
3382,17.25,0.00,2.02,0.00,0.00,
3383,21.00,0.00,2.02,0.00,0.00,
3384,19.50,1.00,2.00,1.00,0.00,
3385,30.75,0.00,2.00,0.00,0.00,
3386,19.50,0.00,2.00,0.00,0.00,
3387,289.50,657.00,0.48,428.00,229.00,
3388,236.75,686.00,0.44,444.00,242.00,
3389,267.75,597.00,0.62,388.00,209.00,
3390,234.50,643.00,0.53,427.00,216.00,
3391,302.00,672.00,0.46,426.00,246.00,
3392,52.00,5.00,2.07,2.00,3.00,
3393,258.75,693.00,0.45,438.00,255.00,
3394,269.00,711.00,0.39,449.00,262.00,
3395,331.25,732.00,0.35,454.00,278.00,
3396,47.25,3.00,2.04,3.00,0.00,
3397,340.25,729.00,0.39,470.00,259.00,
3398,260.50,663.00,0.47,415.00,248.00,
3399,14.25,0.00,2.00,0.00,0.00,
3400,20.00,1.00,2.04,1.00,0.00,
3401,221.75,661.00,0.49,434.00,227.00,
3402,222.50,689.00,0.43,463.00,226.00,
3403,210.50,615.00,0.55,390.00,225.00,
3404,11.25,0.00,2.03,0.00,0.00,
3405,4.25,0.00,2.08,0.00,0.00,
3406,278.50,620.00,0.57,390.00,230.00,
3407,18.25,0.00,1.99,0.00,0.00,
3408,305.25,741.00,0.36,469.00,272.00,
3409,8.50,0.00,1.99,0.00,0.00,
3410,263.00,662.00,0.48,390.00,272.00,
3411,41.25,4.00,2.03,3.00,1.00,
3412,5.25,0.00,1.96,0.00,0.00,
3413,13.25,1.00,2.00,1.00,0.00,
3414,295.25,707.00,0.41,424.00,283.00,
3415,268.75,728.00,0.36,481.00,247.00,
3416,190.25,735.00,0.38,463.00,272.00,
3417,297.00,695.00,0.43,424.00,271.00,
3418,237.75,665.00,0.45,446.00,219.00,
3419,300.75,696.00,0.42,456.00,240.00,
3420,5.75,0.00,2.05,0.00,0.00,
3421,285.25,690.00,0.46,427.00,263.00,
3422,48.00,3.00,2.01,2.00,1.00,
3423,309.25,707.00,0.42,460.00,247.00,
3424,254.00,747.00,0.34,467.00,280.00,
3425,7.00,0.00,2.00,0.00,0.00,
3426,260.50,700.00,0.40,416.00,284.00,
3427,16.25,0.00,2.04,0.00,0.00,
3428,339.25,716.00,0.40,444.00,272.00,
3429,240.50,641.00,0.49,419.00,222.00,
3430,269.75,678.00,0.45,450.00,228.00,
3431,33.00,5.00,2.00,1.00,4.00,
3432,15.75,1.00,2.01,1.00,0.00,
3433,4.00,0.00,1.98,0.00,0.00,
3434,11.00,0.00,2.04,0.00,0.00,
3435,16.00,0.00,2.01,0.00,0.00,
3436,14.00,0.00,1.94,0.00,0.00,
3437,216.75,729.00,0.37,461.00,268.00,
3438,228.50,648.00,0.52,423.00,225.00,
3439,330.25,697.00,0.42,441.00,256.00,
3440,283.75,582.00,0.63,394.00,188.00,
3441,323.25,722.00,0.42,465.00,257.00,
3442,253.00,634.00,0.52,405.00,229.00,
3443,33.50,0.00,2.03,0.00,0.00,
3444,248.25,647.00,0.50,441.00,206.00,
3445,40.00,4.00,1.99,4.00,0.00,
3446,287.50,687.00,0.45,440.00,247.00,
3447,333.75,662.00,0.48,447.00,215.00,
3448,224.25,664.00,0.46,425.00,239.00,
3449,237.25,676.00,0.44,451.00,225.00,
3450,264.00,693.00,0.44,446.00,247.00,
3451,300.50,713.00,0.39,443.00,270.00,
3452,282.75,692.00,0.45,434.00,258.00,
3453,286.50,698.00,0.42,436.00,262.00,
3454,235.75,694.00,0.43,458.00,236.00,
3455,234.00,714.00,0.38,455.00,259.00,
3456,260.50,681.00,0.46,453.00,228.00,
3457,6.00,0.00,1.98,0.00,0.00,
3458,223.00,652.00,0.51,441.00,211.00,
3459,248.50,713.00,0.36,438.00,275.00,
3460,308.75,700.00,0.41,418.00,282.00,
3461,6.25,1.00,1.99,1.00,0.00,
3462,29.75,1.00,2.00,1.00,0.00,
3463,256.00,698.00,0.42,423.00,275.00,
3464,184.25,685.00,0.42,447.00,238.00,
3465,223.75,680.00,0.45,429.00,251.00,
3466,220.25,664.00,0.48,426.00,238.00,
3467,268.50,686.00,0.43,446.00,240.00,
3468,273.50,686.00,0.44,412.00,274.00,
3469,215.25,696.00,0.41,438.00,258.00,
3470,278.00,658.00,0.47,413.00,245.00,
3471,12.50,0.00,2.04,0.00,0.00,
3472,265.50,730.00,0.37,458.00,272.00,
3473,294.50,712.00,0.37,458.00,254.00,
3474,233.25,695.00,0.41,432.00,263.00,
3475,16.75,1.00,1.99,1.00,0.00,
3476,232.50,719.00,0.39,465.00,254.00,
3477,9.75,0.00,2.05,0.00,0.00,
3478,319.00,651.00,0.48,415.00,236.00,
3479,16.50,0.00,1.99,0.00,0.00,
3480,246.50,663.00,0.48,443.00,220.00,
3481,298.50,705.00,0.42,441.00,264.00,
3482,363.25,724.00,0.37,457.00,267.00,
3483,16.75,0.00,2.00,0.00,0.00,
3484,277.25,676.00,0.47,439.00,237.00,
3485,276.50,678.00,0.45,430.00,248.00,
3486,251.50,686.00,0.46,420.00,266.00,
3487,13.00,0.00,2.02,0.00,0.00,
3488,280.00,691.00,0.43,434.00,257.00,
3489,8.75,0.00,2.03,0.00,0.00,
3490,318.25,694.00,0.44,453.00,241.00,
3491,223.00,646.00,0.52,414.00,232.00,
3492,50.50,4.00,1.95,2.00,2.00,
3493,304.75,594.00,0.59,406.00,188.00,
3494,218.25,681.00,0.45,444.00,237.00,
3495,205.50,706.00,0.40,462.00,244.00,
3496,242.75,683.00,0.44,420.00,263.00,
3497,283.50,709.00,0.39,435.00,274.00,
3498,225.00,685.00,0.45,446.00,239.00,
3499,237.25,649.00,0.49,418.00,231.00,
3500,190.00,726.00,0.40,458.00,268.00,
3501,40.50,2.00,2.02,1.00,1.00,
3502,264.25,676.00,0.47,421.00,255.00,
3503,315.50,668.00,0.48,428.00,240.00,
3504,9.50,0.00,1.98,0.00,0.00,
3505,294.75,699.00,0.43,453.00,246.00,
3506,259.75,679.00,0.43,419.00,260.00,
3507,16.00,0.00,1.97,0.00,0.00,
3508,345.25,651.00,0.50,411.00,240.00,
3509,337.25,664.00,0.47,416.00,248.00,
3510,278.75,660.00,0.47,441.00,219.00,
3511,324.25,718.00,0.37,448.00,270.00,
3512,348.75,684.00,0.43,420.00,264.00,
3513,21.50,1.00,1.99,1.00,0.00,
3514,254.50,705.00,0.39,430.00,275.00,
3515,14.25,0.00,1.98,0.00,0.00,
3516,23.25,1.00,2.02,1.00,0.00,
3517,35.00,0.00,1.96,0.00,0.00,
3518,248.00,746.00,0.35,477.00,269.00,
3519,59.00,8.00,2.00,6.00,2.00,
3520,272.25,706.00,0.42,447.00,259.00,
