,Duration,Epidemic,ep_high,ep_low,Rt
2192,8.25,0,0,0,2
2193,41,4,4,0,1.988
2194,47.75,2,1,1,1.996
2195,268.75,667,429,238,0.475
2196,220,720,461,259,0.358
2197,255.5,681,443,238,0.433
2198,19.5,0,0,0,2
2199,277.75,714,446,268,0.394
2200,20.75,0,0,0,2
2201,264.5,692,443,249,0.422
2202,221,676,429,247,0.466
2203,22,0,0,0,2
2204,294.5,703,431,272,0.435
2205,17,1,0,1,1.999
2206,259.25,731,462,269,0.345
2207,235.25,671,438,233,0.453
2208,327.5,716,458,258,0.368
2209,278,647,414,233,0.525
2210,323.25,698,448,250,0.406
2211,235.25,672,429,243,0.47
2212,8.25,0,0,0,2
2213,16,0,0,0,2
2214,305.75,684,428,256,0.46
2215,261.75,673,433,240,0.461
2216,250.75,707,439,268,0.415
2217,9.5,0,0,0,2
2218,9.25,0,0,0,2
2219,232.75,617,401,216,0.581
2220,312.75,607,423,184,0.547
2221,25.5,1,1,0,1.997
2222,6,0,0,0,2
2223,283.5,668,427,241,0.478
2224,17.5,0,0,0,2
2225,221,707,438,269,0.417
2226,9.75,0,0,0,2
2227,233.75,682,422,260,0.474
2228,12.5,0,0,0,2
2229,304.25,656,426,230,0.492
2230,253.5,722,450,272,0.378
2231,260.75,643,409,234,0.539
2232,260.5,695,438,257,0.429
2233,326.75,735,461,274,0.343
2234,39,3,3,0,1.991
2235,58,6,3,3,1.988
2236,20.5,1,1,0,1.997
2237,231.5,680,435,245,0.45
2238,11,0,0,0,2
2239,25,1,1,0,1.997
2240,246.75,700,445,255,0.41
2241,325.25,729,458,271,0.355
2242,20.25,0,0,0,2
2243,28.75,0,0,0,2
2244,234.75,691,439,252,0.431
2245,273.5,658,433,225,0.476
2246,43.75,2,1,1,1.996
2247,241.75,615,403,212,0.579
2248,267.5,692,431,261,0.446
2249,238.25,736,451,285,0.362
2250,268.5,641,409,232,0.541
2251,256.5,659,414,245,0.513
2252,243.75,655,428,227,0.489
2253,229.75,625,401,224,0.573
2254,274.5,662,438,224,0.462
2255,299,694,437,257,0.432
2256,251.75,685,428,257,0.459
2257,186.25,630,428,202,0.514
2258,16.75,0,0,0,2
2259,28.5,0,0,0,2
2260,70.25,13,10,3,1.967
2261,9.5,0,0,0,2
2262,287.5,681,447,234,0.425
2263,288,733,456,277,0.355
2264,36.25,0,0,0,2
2265,303.25,686,438,248,0.438
2266,327.25,702,443,259,0.412
2267,21.25,1,1,0,1.997
2268,10,0,0,0,2
2269,255.25,680,426,254,0.468
2270,253.75,678,425,253,0.472
2271,240.25,688,439,249,0.434
2272,38.5,4,2,2,1.992
2273,31.25,0,0,0,2
2274,16.25,0,0,0,2
2275,292.5,703,441,262,0.415
2276,54,2,2,0,1.994
2277,257,667,432,235,0.469
2278,251,663,435,228,0.467
2279,253.75,710,442,268,0.406
2280,229.25,703,441,262,0.415
2281,52.25,2,1,1,1.996
2282,287.25,658,416,242,0.51
2283,13.75,0,0,0,2
2284,384,659,432,227,0.477
2285,264,686,441,245,0.432
2286,15.5,0,0,0,2
2287,13.5,0,0,0,2
2288,277.75,679,441,238,0.439
2289,14,0,0,0,2
2290,235.75,709,433,276,0.425
2291,60.25,6,5,1,1.984
2292,308.5,622,409,213,0.56
2293,286.75,658,429,229,0.484
2294,311.75,681,437,244,0.445
2295,239.25,687,438,249,0.437
2296,266.75,681,427,254,0.465
2297,20,0,0,0,2
2298,354.5,720,453,267,0.374
2299,229.75,647,430,217,0.493
2300,256.75,645,415,230,0.525
2301,264.5,696,437,259,0.43
2302,249,667,423,244,0.487
2303,47.25,4,3,1,1.99
2304,258,701,443,258,0.413
2305,70.75,4,3,1,1.99
2306,325.25,658,423,235,0.496
2307,70,5,2,3,1.991
2308,62.25,4,3,1,1.99
2309,254.25,709,446,263,0.399
2310,214.75,731,457,274,0.355
2311,259.25,646,417,229,0.52
2312,234.5,702,450,252,0.398
2313,11.5,0,0,0,2
2314,19.25,0,0,0,2
2315,62.75,5,5,0,1.985
2316,301.5,644,407,237,0.542
2317,262.5,742,467,275,0.324
2318,278,672,438,234,0.452
2319,242.25,697,442,255,0.419
2320,243.25,668,434,234,0.464
2321,264.75,725,451,274,0.373
2322,252.25,651,423,228,0.503
2323,32.5,0,0,0,2
2324,272.5,659,423,236,0.495
2325,188.5,709,442,267,0.407
2326,33,2,2,0,1.994
2327,276.25,640,413,227,0.534
2328,29.5,3,2,1,1.993
2329,276.25,683,419,264,0.479
2330,40.5,2,1,1,1.996
2331,287.5,691,454,237,0.401
2332,291.25,698,447,251,0.408
2333,11.75,0,0,0,2
2334,224.5,667,424,243,0.485
2335,253.25,711,446,265,0.397
2336,262,693,444,249,0.419
2337,265.25,652,423,229,0.502
2338,29.25,1,0,1,1.999
2339,40.25,1,1,0,1.997
2340,11.75,0,0,0,2
2341,241.75,676,430,246,0.464
2342,239,620,403,217,0.574
2343,306.5,654,424,230,0.498
2344,267.5,636,419,217,0.526
2345,233.5,628,424,204,0.524
2346,262.75,704,448,256,0.4
2347,209,640,418,222,0.524
2348,59.5,3,3,0,1.991
2349,253,638,414,224,0.534
2350,242,649,419,230,0.513
2351,31,1,1,0,1.997
2352,13.25,1,1,0,1.997
2353,241,645,411,234,0.533
2354,14.5,1,1,0,1.997
2355,7,0,0,0,2
2356,258.5,667,437,230,0.459
2357,280.5,674,437,237,0.452
2358,282.5,679,446,233,0.429
2359,282.25,707,445,262,0.403
2360,249.75,685,436,249,0.443
2361,13.5,1,1,0,1.997
2362,37.75,0,0,0,2
2363,289.75,680,443,237,0.434
2364,12.25,0,0,0,2
2365,8,0,0,0,2
2366,13.5,0,0,0,2
2367,240.75,646,429,217,0.496
2368,239.25,705,439,266,0.417
2369,313.75,628,415,213,0.542
2370,267.75,669,421,248,0.489
2371,272.75,673,428,245,0.471
2372,237.25,664,424,240,0.488
2373,220.75,683,432,251,0.453
2374,11.75,1,1,0,1.997
2375,225.5,677,443,234,0.437
2376,326.25,643,416,227,0.525
2377,359,705,451,254,0.393
2378,309.25,692,447,245,0.414
2379,257,636,408,228,0.548
2380,297,655,414,241,0.517
2381,229.75,663,439,224,0.459
2382,214.75,663,431,232,0.475
2383,206.5,683,435,248,0.447
2384,88,4,3,1,1.99
2385,7,0,0,0,2
2386,355.25,648,422,226,0.508
2387,291.75,668,437,231,0.458
2388,217.75,704,448,256,0.4
2389,71.5,5,4,1,1.987
2390,23.25,0,0,0,2
2391,55.5,5,5,0,1.985
2392,217.5,644,409,235,0.538
2393,7.5,0,0,0,2
2394,254.25,695,434,261,0.437
2395,327.5,699,442,257,0.417
2396,298,701,448,253,0.403
2397,244.25,673,423,250,0.481
2398,266.25,669,431,238,0.469
2399,278.25,668,433,235,0.466
2400,19,0,0,0,2
2401,34.5,1,1,0,1.997
2402,36.25,1,1,0,1.997
2403,19.25,1,1,0,1.997
2404,249.75,693,443,250,0.421
2405,320,693,431,262,0.445
2406,319.25,659,433,226,0.475
2407,292.25,729,451,278,0.369
2408,353.75,692,438,254,0.432
2409,347.25,622,397,225,0.584
2410,279.25,652,415,237,0.518
2411,31.75,1,1,0,1.997
2412,71.75,8,5,3,1.982
2413,274.25,661,423,238,0.493
2414,12.5,1,1,0,1.997
2415,9,0,0,0,2
2416,296.25,672,429,243,0.47
2417,23.75,1,1,0,1.997
2418,17.25,0,0,0,2
2419,288.5,685,422,263,0.471
2420,272.75,672,433,239,0.462
2421,349.5,692,442,250,0.424
2422,231,722,453,269,0.372
2423,329.25,714,437,277,0.412
2424,6,0,0,0,2
2425,232.25,682,432,250,0.454
2426,15.25,0,0,0,2
2427,15,0,0,0,2
2428,232.75,657,417,240,0.509
2429,240.25,691,449,242,0.411
2430,5.75,0,0,0,2
2431,259,648,425,223,0.502
2432,266.5,699,449,250,0.403
2433,13.75,0,0,0,2
2434,270.25,718,452,266,0.378
2435,239.75,682,433,249,0.452
2436,243,683,430,253,0.457
2437,271.75,676,438,238,0.448
2438,295.5,667,432,235,0.469
2439,9.25,0,0,0,2
2440,8.75,0,0,0,2
2441,11,0,0,0,2
2442,13.75,0,0,0,2
2443,11,0,0,0,2
2444,317.25,684,446,238,0.424
2445,278.25,710,449,261,0.392
2446,277.25,683,428,255,0.461
2447,16.75,0,0,0,2
2448,32.5,0,0,0,2
2449,245.5,694,446,248,0.414
2450,247,676,445,231,0.434
2451,231.75,676,432,244,0.46
2452,27.5,0,0,0,2
2453,187,663,427,236,0.483
2454,248.75,704,458,246,0.38
2455,247.5,679,430,249,0.461
2456,320.5,686,443,243,0.428
2457,124.5,6,2,4,1.99
2458,226.5,683,433,250,0.451
2459,213.5,700,444,256,0.412
2460,307.5,676,435,241,0.454
2461,301.5,657,426,231,0.491
2462,26.25,0,0,0,2
2463,252,730,446,284,0.378
2464,236.25,718,452,266,0.378
2465,12.5,0,0,0,2
2466,348.5,703,452,251,0.393
2467,193.5,651,411,240,0.527
2468,13.75,0,0,0,2
2469,300.5,664,424,240,0.488
2470,28,2,2,0,1.994
2471,8,0,0,0,2
2472,242,705,441,264,0.413
2473,218.75,695,443,252,0.419
2474,42.75,4,3,1,1.99
2475,247.5,722,449,273,0.38
2476,23.5,2,0,2,1.998
2477,335.25,708,446,262,0.4
2478,45.75,4,3,1,1.99
2479,264.75,680,437,243,0.446
2480,36.5,1,1,0,1.997
2481,280,698,441,257,0.42
2482,238,709,446,263,0.399
2483,52,5,2,3,1.991
2484,7.75,0,0,0,2
2485,286.25,704,438,266,0.42
2486,9,0,0,0,2
2487,17.5,0,0,0,2
2488,27.5,0,0,0,2
2489,258,664,424,240,0.488
2490,325,730,449,281,0.372
2491,309.75,675,424,251,0.477
2492,7,0,0,0,2
2493,260.25,652,421,231,0.506
2494,278,658,422,236,0.498
2495,262.5,713,457,256,0.373
2496,216.5,602,400,202,0.598
2497,16,0,0,0,2
2498,14,0,0,0,2
2499,220.75,672,435,237,0.458
2500,203.25,679,433,246,0.455
2501,292.25,657,419,238,0.505
2502,286,648,422,226,0.508
2503,15.5,2,2,0,1.994
2504,245,665,423,242,0.489
2505,262.25,665,429,236,0.477
2506,241.75,638,422,216,0.518
2507,274,614,401,213,0.584
2508,297,682,429,253,0.46
2509,278.5,690,449,241,0.412
2510,248,689,441,248,0.429
2511,207.75,684,454,230,0.408
2512,271.25,734,449,285,0.368
2513,295,683,433,250,0.451
2514,10.75,0,0,0,2
2515,279.75,652,428,224,0.492
2516,344.25,683,437,246,0.443
2517,243,645,412,233,0.531
2518,29.75,1,0,1,1.999
2519,246,710,449,261,0.392
2520,266,696,443,253,0.418
2521,259,677,433,244,0.457
2522,324.75,709,451,258,0.389
2523,23.5,0,0,0,2
2524,273.75,696,433,263,0.438
2525,216.25,667,431,236,0.471
2526,8,0,0,0,2
2527,306.75,662,423,239,0.492
2528,261,680,435,245,0.45
2529,265.75,685,433,252,0.449
2530,35.5,1,1,0,1.997
2531,8.25,0,0,0,2
2532,381.5,670,441,229,0.448
2533,16.5,0,0,0,2
2534,79,6,6,0,1.982
2535,341.25,702,449,253,0.4
2536,251.25,667,433,234,0.467
2537,25.25,1,1,0,1.997
2538,32,0,0,0,2
2539,235.5,684,437,247,0.442
2540,238,677,440,237,0.443
2541,28.25,2,1,1,1.996
2542,256.5,685,449,236,0.417
2543,57.75,4,3,1,1.99
2544,9.5,0,0,0,2
2545,352.5,704,445,259,0.406
2546,336.25,691,444,247,0.421
2547,6,0,0,0,2
2548,6.25,0,0,0,2
2549,217.5,678,444,234,0.434
2550,68.75,5,3,2,1.989
2551,299.25,670,435,235,0.46
2552,194.5,707,440,267,0.413
2553,368.75,650,422,228,0.506
2554,222.75,643,423,220,0.511
2555,328.5,684,424,260,0.468
2556,13.5,0,0,0,2
2557,302,670,427,243,0.476
2558,204.75,641,419,222,0.521
2559,326.5,676,441,235,0.442
2560,344.75,697,442,255,0.419
2561,6.5,0,0,0,2
2562,325,681,442,239,0.435
2563,349,655,439,216,0.467
2564,287.25,654,433,221,0.48
2565,15.25,1,0,1,1.999
2566,219.75,669,435,234,0.461
2567,267,624,406,218,0.564
2568,11,0,0,0,2
2569,208.75,705,446,259,0.403
2570,9.25,0,0,0,2
2571,309,706,449,257,0.396
2572,13,0,0,0,2
2573,12.5,0,0,0,2
2574,241.25,686,438,248,0.438
2575,245,727,453,274,0.367
2576,315,684,447,237,0.422
2577,17.5,0,0,0,2
2578,263.75,674,433,241,0.46
2579,278.25,660,430,230,0.48
2580,263.75,630,405,225,0.56
2581,282.75,716,447,269,0.39
2582,15.75,0,0,0,2
2583,265.5,635,415,220,0.535
2584,259,690,429,261,0.452
2585,251.25,705,445,260,0.405
2586,264.25,680,434,246,0.452
2587,292,653,429,224,0.489
2588,298,698,448,250,0.406
2589,340,652,418,234,0.512
2590,277.5,703,453,250,0.391
2591,27.75,2,2,0,1.994
2592,250,671,430,241,0.469
2593,20,0,0,0,2
2594,259.75,728,455,273,0.362
2595,221.25,695,441,254,0.423
2596,16.5,0,0,0,2
2597,2.25,0,0,0,2
2598,232.5,683,443,240,0.431
2599,7.25,0,0,0,2
2600,281.75,653,425,228,0.497
2601,35.75,2,0,2,1.998
2602,237.5,686,434,252,0.446
2603,334.75,673,428,245,0.471
2604,8.75,0,0,0,2
2605,274.75,696,440,256,0.424
2606,272.5,677,437,240,0.449
2607,315.5,722,440,282,0.398
2608,272.5,685,434,251,0.447
2609,296.25,637,412,225,0.539
2610,277.5,673,452,221,0.423
2611,285,685,429,256,0.457
2612,276.75,688,444,244,0.424
2613,223.25,664,428,236,0.48
2614,25.25,3,2,1,1.993
2615,322.5,685,433,252,0.449
2616,251.75,668,429,239,0.474
2617,41,2,2,0,1.994
2618,210.5,682,434,248,0.45
2619,23.25,1,1,0,1.997
2620,291,728,441,287,0.39
2621,254.75,656,433,223,0.478
2622,271.75,676,434,242,0.456
2623,294.25,734,456,278,0.354
2624,237.25,675,436,239,0.453
2625,9,0,0,0,2
2626,318.75,681,436,245,0.447
2627,361.75,658,431,227,0.48
2628,335.25,656,428,228,0.488
2629,217.5,688,434,254,0.444
2630,24.5,1,1,0,1.997
2631,267.5,633,414,219,0.539
2632,9.25,0,0,0,2
2633,242.75,686,439,247,0.436
2634,16,3,2,1,1.993
2635,282.25,644,407,237,0.542
2636,310.75,688,436,252,0.44
2637,318.5,665,420,245,0.495
2638,275,667,427,240,0.479
2639,285,687,446,241,0.421
2640,287,640,410,230,0.54
2641,7.75,0,0,0,2
2642,280.75,603,413,190,0.571
2643,82.25,9,4,5,1.983
2644,42.25,5,4,1,1.987
2645,297.75,672,422,250,0.484
2646,275.75,682,435,247,0.448
2647,8.75,0,0,0,2
2648,25.5,1,1,0,1.997
2649,289.5,684,434,250,0.448
2650,278,694,441,253,0.424
2651,251.75,643,414,229,0.529
2652,251.5,677,436,241,0.451
2653,24.5,0,0,0,2
2654,276.75,694,440,254,0.426
2655,8,0,0,0,2
2656,25.75,3,3,0,1.991
2657,265.75,639,421,218,0.519
2658,38.25,3,3,0,1.991
2659,245,703,451,252,0.395
2660,277.25,730,459,271,0.352
2661,23,0,0,0,2
2662,261.75,654,424,230,0.498
2663,264.5,712,454,258,0.38
2664,10.5,0,0,0,2
2665,59.5,3,2,1,1.993
2666,302.5,668,434,234,0.464
2667,10,0,0,0,2
2668,305.25,657,416,241,0.511
2669,230.25,752,458,294,0.332
2670,264.25,685,433,252,0.449
2671,10.5,0,0,0,2
2672,224.75,666,438,228,0.458
2673,8.5,0,0,0,2
2674,287.75,722,454,268,0.37
2675,267.25,652,421,231,0.506
2676,273.75,687,446,241,0.421
2677,197,685,438,247,0.439
2678,35.75,2,2,0,1.994
2679,305.5,678,436,242,0.45
2680,300,655,420,235,0.505
2681,328.75,641,412,229,0.535
2682,42.25,4,4,0,1.988
2683,10,0,0,0,2
2684,251.25,632,410,222,0.548
2685,232.75,711,445,266,0.399
2686,13.25,0,0,0,2
2687,254.5,673,425,248,0.477
2688,7.75,0,0,0,2
2689,277.75,642,421,221,0.516
2690,292.25,650,407,243,0.536
2691,225,672,430,242,0.468
2692,278,748,452,296,0.348
2693,298,627,400,227,0.573
2694,275,710,448,262,0.394
2695,17.25,1,1,0,1.997
2696,11.25,0,0,0,2
2697,36.5,1,1,0,1.997
2698,10.5,0,0,0,2
2699,12.5,1,1,0,1.997
2700,61.75,6,5,1,1.984
2701,347.75,728,457,271,0.358
2702,12.75,0,0,0,2
2703,311,688,445,243,0.422
2704,8.25,0,0,0,2
2705,214.25,670,417,253,0.496
2706,14.25,0,0,0,2
2707,8.75,0,0,0,2
2708,296.25,743,459,284,0.339
2709,5.25,0,0,0,2
2710,13.75,0,0,0,2
2711,68.75,4,2,2,1.992
2712,209.5,692,447,245,0.414
2713,236,660,425,235,0.49
2714,232,699,439,260,0.423
2715,46.25,0,0,0,2
2716,311,695,444,251,0.417
2717,259.25,715,443,272,0.399
2718,237.25,709,439,270,0.413
2719,6,0,0,0,2
2720,248,710,446,264,0.398
2721,283,665,428,237,0.479
2722,296.25,725,441,284,0.393
2723,14,0,0,0,2
2724,276.25,708,463,245,0.366
2725,39,0,0,0,2
2726,222.5,686,433,253,0.448
2727,245,666,429,237,0.476
2728,258.5,707,452,255,0.389
2729,242.25,694,435,259,0.436
2730,305,693,437,256,0.433
2731,38.5,1,1,0,1.997
2732,4.25,0,0,0,2
2733,335,696,437,259,0.43
2734,239.5,685,437,248,0.441
2735,243,673,428,245,0.471
2736,22.25,0,0,0,2
2737,262,686,429,257,0.456
2738,248.25,696,443,253,0.418
2739,254.5,648,407,241,0.538
2740,303,688,436,252,0.44
2741,310.5,652,424,228,0.5
2742,301.25,739,452,287,0.357
2743,223.5,766,468,298,0.298
2744,11,0,0,0,2
2745,6.25,0,0,0,2
2746,457.5,677,438,239,0.447
2747,22.5,0,0,0,2
2748,291.25,667,430,237,0.473
2749,259.25,686,442,244,0.43
2750,290.5,681,426,255,0.467
2751,36.5,2,2,0,1.994
2752,38.75,1,1,0,1.997
2753,15.5,1,1,0,1.997
2754,276.75,693,441,252,0.425
2755,216.75,707,446,261,0.401
2756,277,694,445,249,0.416
2757,230.25,650,416,234,0.518
2758,247.25,659,431,228,0.479
2759,19,0,0,0,2
2760,15.5,0,0,0,2
2761,218.5,700,442,258,0.416
2762,237.25,703,443,260,0.411
2763,263,664,432,232,0.472
2764,17.25,0,0,0,2
2765,248,737,456,281,0.351
2766,281.25,701,447,254,0.405
2767,275.75,688,437,251,0.438
2768,226.5,672,427,245,0.474
2769,246.75,677,434,243,0.455
2770,305.75,695,439,256,0.427
2771,265.75,678,432,246,0.458
2772,7.5,0,0,0,2
2773,251.75,667,436,231,0.461
2774,242.75,669,430,239,0.471
2775,268.75,699,434,265,0.433
2776,30,1,1,0,1.997
2777,239.25,676,429,247,0.466
2778,252,696,433,263,0.438
2779,270.75,697,445,252,0.413
2780,24,0,0,0,2
2781,309.5,640,416,224,0.528
2782,18,0,0,0,2
2783,9,0,0,0,2
2784,356.25,704,439,265,0.418
2785,287.25,679,447,232,0.427
2786,307.25,654,430,224,0.486
2787,274.25,600,398,202,0.604
2788,256,688,440,248,0.432
2789,60.5,4,4,0,1.988
2790,217,646,421,225,0.512
2791,298.75,704,454,250,0.388
2792,293,687,440,247,0.433
2793,19.25,0,0,0,2
2794,267.25,731,459,272,0.351
2795,12.5,0,0,0,2
2796,243.75,692,445,247,0.418
2797,239.5,702,432,270,0.434
2798,24.5,0,0,0,2
2799,74,7,3,4,1.987
2800,253.5,651,413,238,0.523
2801,316.25,667,432,235,0.469
2802,8.5,0,0,0,2
2803,241.25,682,440,242,0.438
2804,271.5,707,443,264,0.407
2805,297.5,704,447,257,0.402
2806,302.75,709,446,263,0.399
2807,277.5,672,439,233,0.45
2808,254,752,462,290,0.324
2809,380.25,698,445,253,0.412
2810,17,1,1,0,1.997
2811,298.5,629,426,203,0.519
2812,293.75,684,429,255,0.458
2813,19,0,0,0,2
2814,50,3,3,0,1.991
2815,303,665,432,233,0.471
2816,18.75,0,0,0,2
2817,324.75,659,426,233,0.489
2818,224.5,677,425,252,0.473
2819,8,0,0,0,2
2820,263.5,677,429,248,0.465
2821,13.75,0,0,0,2
2822,26.5,0,0,0,2
2823,248.5,726,441,285,0.392
2824,287.75,668,432,236,0.468
2825,264.5,698,436,262,0.43
2826,30,3,3,0,1.991
2827,371.75,683,440,243,0.437
2828,11.25,0,0,0,2
2829,44.25,3,3,0,1.991
2830,18.5,0,0,0,2
2831,257.5,673,442,231,0.443
2832,40,2,1,1,1.996
2833,336.5,682,438,244,0.442
2834,257,671,432,239,0.465
2835,272,704,437,267,0.422
2836,288,704,440,264,0.416
2837,334.25,724,441,283,0.394
2838,23.5,0,0,0,2
2839,264.25,704,445,259,0.406
2840,293.5,636,419,217,0.526
2841,304.25,727,448,279,0.377
2842,7.75,0,0,0,2
2843,320.75,703,447,256,0.403
2844,234.5,727,455,272,0.363
2845,247,715,450,265,0.385
2846,217.75,680,424,256,0.472
2847,108,6,6,0,1.982
2848,295.5,656,432,224,0.48
2849,290,694,436,258,0.434
2850,286.75,668,435,233,0.462
2851,275.5,640,424,216,0.512
2852,276,730,452,278,0.366
2853,236.5,697,451,246,0.401
2854,380.75,693,438,255,0.431
2855,227.25,684,445,239,0.426
2856,289,697,442,255,0.419
2857,255.5,661,428,233,0.483
2858,9.25,0,0,0,2
2859,35,2,2,0,1.994
2860,332,680,442,238,0.436
2861,243.75,696,441,255,0.422
2862,28.25,0,0,0,2
2863,243.75,642,422,220,0.514
2864,230.25,678,434,244,0.454
2865,308.75,692,451,241,0.406
2866,328.5,728,446,282,0.38
2867,14.5,1,0,1,1.999
2868,230.5,623,408,215,0.561
2869,305,696,442,254,0.42
2870,286.75,721,453,268,0.373
2871,18.5,0,0,0,2
2872,281,783,476,307,0.265
2873,10.25,0,0,0,2
2874,54.5,6,4,2,1.986
2875,15,0,0,0,2
2876,20.75,0,0,0,2
2877,353,675,434,241,0.457
2878,243.5,701,451,250,0.397
2879,271.25,633,414,219,0.539
2880,23.5,0,0,0,2
2881,20.25,0,0,0,2
2882,219.5,738,453,285,0.356
2883,315.5,648,430,218,0.492
2884,8.25,0,0,0,2
2885,18.25,2,2,0,1.994
2886,14.25,1,1,0,1.997
2887,259,700,438,262,0.424
2888,306.75,723,443,280,0.391
2889,284.25,638,417,221,0.528
2890,7,0,0,0,2
2891,290.5,669,419,250,0.493
2892,334.5,682,439,243,0.44
2893,261.25,657,422,235,0.499
2894,12,0,0,0,2
2895,7.75,0,0,0,2
2896,21.75,1,1,0,1.997
2897,227.5,665,431,234,0.473
2898,7.75,0,0,0,2
2899,22,0,0,0,2
2900,35.5,4,2,2,1.992
2901,292.25,622,415,207,0.548
2902,8.25,0,0,0,2
2903,261.25,609,394,215,0.603
2904,13.25,0,0,0,2
2905,292.5,721,456,265,0.367
2906,6,0,0,0,2
2907,30.5,0,0,0,2
2908,23.75,1,0,1,1.999
2909,269.5,646,413,233,0.528
2910,5.25,0,0,0,2
2911,295.5,724,452,272,0.372
2912,4.25,0,0,0,2
2913,17,0,0,0,2
2914,280.5,682,450,232,0.418
2915,256,685,437,248,0.441
2916,228.75,692,451,241,0.406
2917,244.75,655,438,217,0.469
2918,12.25,0,0,0,2
2919,18.75,0,0,0,2
2920,237.25,675,428,247,0.469
2921,18.75,1,0,1,1.999
2922,238,660,422,238,0.496
2923,283.75,710,445,265,0.4
2924,239.75,681,431,250,0.457
2925,234.75,721,456,265,0.367
2926,42,3,2,1,1.993
2927,248.75,688,427,261,0.458
2928,220,665,425,240,0.485
2929,30.25,0,0,0,2
2930,8.75,0,0,0,2
2931,239.25,719,454,265,0.373
2932,373.25,658,429,229,0.484
2933,203.5,704,453,251,0.39
2934,285.5,715,446,269,0.393
2935,4.75,0,0,0,2
2936,269.25,677,439,238,0.445
2937,366,675,434,241,0.457
2938,253.25,692,451,241,0.406
2939,243.25,702,441,261,0.416
2940,337,638,419,219,0.524
2941,18,0,0,0,2
2942,236.5,660,435,225,0.47
2943,289.75,724,451,273,0.374
2944,20.5,1,1,0,1.997
2945,289.25,673,431,242,0.465
2946,287.75,692,432,260,0.444
2947,221.5,725,452,273,0.371
2948,201.5,660,421,239,0.498
2949,84.75,11,7,4,1.975
2950,15,0,0,0,2
2951,14.25,0,0,0,2
2952,272.75,654,410,244,0.526
2953,10,0,0,0,2
2954,247.25,718,450,268,0.382
2955,218.5,683,436,247,0.445
2956,308.5,675,427,248,0.471
2957,271.5,673,434,239,0.459
2958,36.25,5,5,0,1.985
2959,292.75,656,422,234,0.5
2960,239.25,685,438,247,0.439
2961,252.75,665,434,231,0.467
2962,256.25,681,421,260,0.477
2963,290.25,633,407,226,0.553
2964,244.5,691,429,262,0.451
2965,7.5,0,0,0,2
2966,291.25,698,435,263,0.432
2967,289.75,683,440,243,0.437
2968,4,0,0,0,2
2969,290.25,704,436,268,0.424
2970,238.5,681,432,249,0.455
2971,278.75,630,413,217,0.544
2972,28.5,1,0,1,1.999
2973,20.75,0,0,0,2
2974,245,698,439,259,0.424
2975,16.25,0,0,0,2
2976,227.5,607,401,206,0.591
2977,276.25,660,432,228,0.476
2978,254.75,663,437,226,0.463
2979,233.5,666,435,231,0.464
2980,283.75,704,447,257,0.402
2981,453.5,631,405,226,0.559
2982,214,666,431,235,0.472
2983,17,0,0,0,2
2984,245.75,688,443,245,0.426
2985,13.5,0,0,0,2
2986,275.75,740,452,288,0.356
2987,267.5,663,425,238,0.487
2988,225.75,700,437,263,0.426
2989,248.75,674,431,243,0.464
2990,216.5,656,421,235,0.502
2991,34.25,2,1,1,1.996
2992,260.5,710,437,273,0.416
2993,6.5,0,0,0,2
2994,22,0,0,0,2
2995,281.75,684,427,257,0.462
2996,21.25,0,0,0,2
2997,261.75,681,435,246,0.449
2998,46.75,4,3,1,1.99
2999,252.75,663,420,243,0.497
3000,325,682,446,236,0.426
3001,221.5,700,434,266,0.432
3002,215.75,690,446,244,0.418
3003,237.5,657,428,229,0.487
3004,352.75,675,429,246,0.467
3005,208.5,731,456,275,0.357
3006,16.25,0,0,0,2
3007,218.5,683,436,247,0.445
3008,327.25,703,440,263,0.417
3009,331.5,663,434,229,0.469
3010,231,682,437,245,0.444
3011,287.25,667,431,236,0.471
3012,248.5,675,438,237,0.449
3013,415.5,690,436,254,0.438
3014,246.75,674,423,251,0.48
3015,267.25,676,427,249,0.47
3016,275.25,691,431,260,0.447
3017,15.75,1,1,0,1.997
3018,256.25,719,444,275,0.393
3019,225,641,418,223,0.523
3020,214,681,436,245,0.447
3021,273,714,445,269,0.396
3022,10.5,0,0,0,2
3023,248,666,426,240,0.482
3024,397.25,702,436,266,0.426
3025,32.25,0,0,0,2
3026,275,716,445,271,0.394
3027,5.5,0,0,0,2
3028,281.25,698,438,260,0.426
3029,20.25,0,0,0,2
3030,255.5,684,435,249,0.446
3031,291.5,709,447,262,0.397
3032,291.5,726,454,272,0.366
3033,9.25,0,0,0,2
3034,309.25,729,449,280,0.373
3035,23.25,1,1,0,1.997
3036,11.25,0,0,0,2
3037,23.5,1,1,0,1.997
3038,275,691,437,254,0.435
3039,377.5,669,419,250,0.493
3040,264.75,674,437,237,0.452
3041,379,657,424,233,0.495
3042,267.25,717,443,274,0.397
3043,216,656,429,227,0.486
3044,244.25,695,438,257,0.429
3045,269.25,704,439,265,0.418
3046,10.75,0,0,0,2
3047,16,0,0,0,2
3048,303,684,429,255,0.458
3049,32.25,3,1,2,1.995
3050,280.5,713,454,259,0.379
3051,277.75,678,445,233,0.432
3052,271,660,436,224,0.468
3053,34.5,0,0,0,2
3054,272.5,686,439,247,0.436
3055,270,698,442,256,0.418
3056,248.75,676,426,250,0.472
3057,318.25,675,428,247,0.469
3058,217.5,654,430,224,0.486
3059,4.75,0,0,0,2
